"","year","iso3c","sector","co2e_emissions"
"17504",2000,"IATA","Transport",357.533393870276
"17505",2000,"IATA","Other sectors",2.275737792
"17506",2001,"IATA","Transport",350.365254591854
"17507",2001,"IATA","Other sectors",2.230087768
"17508",2002,"IATA","Transport",370.574690178187
"17509",2002,"IATA","Other sectors",2.35873109
"17510",2003,"IATA","Transport",368.906946238667
"17511",2003,"IATA","Other sectors",2.348022162
"17512",2004,"IATA","Transport",398.115107085488
"17513",2004,"IATA","Other sectors",2.533932442
"17514",2005,"IATA","Transport",423.837860208348
"17515",2005,"IATA","Other sectors",2.69763606
"17516",2006,"IATA","Transport",439.33833801806
"17517",2006,"IATA","Other sectors",2.79628747
"17518",2007,"IATA","Transport",451.4986493917
"17519",2007,"IATA","Other sectors",2.873652442
"17520",2008,"IATA","Transport",458.93913411422
"17521",2008,"IATA","Other sectors",2.92100941
"17522",2009,"IATA","Transport",437.110406003235
"17523",2009,"IATA","Other sectors",2.782078234
"17524",2010,"IATA","Transport",461.365264759312
"17525",2010,"IATA","Other sectors",2.936438956
"17526",2011,"IATA","Transport",478.48790940111
"17527",2011,"IATA","Other sectors",3.045432754
"17528",2012,"IATA","Transport",482.263485435519
"17529",2012,"IATA","Other sectors",3.069447382
"17530",2013,"IATA","Transport",490.47727861707
"17531",2013,"IATA","Other sectors",3.1217586
"17532",2014,"IATA","Transport",506.8657199714
"17533",2014,"IATA","Other sectors",3.226080056
"17534",2015,"IATA","Transport",534.890726719724
"17535",2015,"IATA","Other sectors",3.40446226
"17536",2016,"IATA","Transport",558.49725822016
"17537",2016,"IATA","Other sectors",3.551625984
"17538",2017,"IATA","Transport",589.836939964488
"17539",2017,"IATA","Other sectors",3.749229188
"17540",2018,"IATA","Transport",614.584566811047
"17541",2018,"IATA","Other sectors",3.906541898
"17542",1970,"IDN","Power Industry",3.653956926354
"17543",1970,"IDN","Buildings",15.6676466335
"17544",1970,"IDN","Transport",8.1971975639255
"17545",1970,"IDN","Other industrial combustion",6.918634202
"17546",1970,"IDN","Other sectors",169.640567176304
"17547",1971,"IDN","Power Industry",3.653670960594
"17548",1971,"IDN","Buildings",15.6676466335
"17549",1971,"IDN","Transport",8.1971988534255
"17550",1971,"IDN","Other industrial combustion",6.918622634
"17551",1971,"IDN","Other sectors",172.288826805433
"17552",1972,"IDN","Power Industry",3.953164575412
"17553",1972,"IDN","Buildings",16.9889352737
"17554",1972,"IDN","Transport",8.833932678449
"17555",1972,"IDN","Other industrial combustion",8.0081250716
"17556",1972,"IDN","Other sectors",175.0716437952
"17557",1973,"IDN","Power Industry",4.194857092432
"17558",1973,"IDN","Buildings",17.9757135444
"17559",1973,"IDN","Transport",9.3670975983115
"17560",1973,"IDN","Other industrial combustion",10.26509863325
"17561",1973,"IDN","Other sectors",185.051109606761
"17562",1974,"IDN","Power Industry",3.877646184516
"17563",1974,"IDN","Buildings",19.4743639347
"17564",1974,"IDN","Transport",10.7585028376325
"17565",1974,"IDN","Other industrial combustion",11.0270881861
"17566",1974,"IDN","Other sectors",188.4010689216
"17567",1975,"IDN","Power Industry",4.21350337167
"17568",1975,"IDN","Buildings",21.1187781904
"17569",1975,"IDN","Transport",11.7859900431195
"17570",1975,"IDN","Other industrial combustion",10.8083897287
"17571",1975,"IDN","Other sectors",185.782178021426
"17572",1976,"IDN","Power Industry",4.944101701488
"17573",1976,"IDN","Buildings",22.1901707677
"17574",1976,"IDN","Transport",12.458585939315
"17575",1976,"IDN","Other industrial combustion",9.47959765699999
"17576",1976,"IDN","Other sectors",191.745439068122
"17577",1977,"IDN","Power Industry",5.823377823196
"17578",1977,"IDN","Buildings",23.7434303987
"17579",1977,"IDN","Transport",13.4888618594385
"17580",1977,"IDN","Other industrial combustion",13.8481654256
"17581",1977,"IDN","Other sectors",209.150149328262
"17582",1978,"IDN","Power Industry",6.287078448504
"17583",1978,"IDN","Buildings",25.1536444013
"17584",1978,"IDN","Transport",14.915472901432
"17585",1978,"IDN","Other industrial combustion",16.9290006502
"17586",1978,"IDN","Other sectors",221.608926084552
"17587",1979,"IDN","Power Industry",6.463514162716
"17588",1979,"IDN","Buildings",27.1816760282
"17589",1979,"IDN","Transport",16.0384366035775
"17590",1979,"IDN","Other industrial combustion",20.6759107083
"17591",1979,"IDN","Other sectors",221.26356555994
"17592",1980,"IDN","Power Industry",6.863270033768
"17593",1980,"IDN","Buildings",28.813743028
"17594",1980,"IDN","Transport",18.0721597624625
"17595",1980,"IDN","Other industrial combustion",25.092569585
"17596",1980,"IDN","Other sectors",217.14611047499
"17597",1981,"IDN","Power Industry",7.87923001865
"17598",1981,"IDN","Buildings",30.4174351684
"17599",1981,"IDN","Transport",19.8791605731737
"17600",1981,"IDN","Other industrial combustion",26.3775424741
"17601",1981,"IDN","Other sectors",221.108087590838
"17602",1982,"IDN","Power Industry",8.63348523055
"17603",1982,"IDN","Buildings",30.563712745
"17604",1982,"IDN","Transport",21.0566818334439
"17605",1982,"IDN","Other industrial combustion",27.0979286741
"17606",1982,"IDN","Other sectors",210.33938531878
"17607",1983,"IDN","Power Industry",8.88755692356
"17608",1983,"IDN","Buildings",30.2477241248
"17609",1983,"IDN","Transport",20.3665813083875
"17610",1983,"IDN","Other industrial combustion",27.7894383161
"17611",1983,"IDN","Other sectors",217.496153985026
"17612",1984,"IDN","Power Industry",10.69532204648
"17613",1984,"IDN","Buildings",29.9511260146
"17614",1984,"IDN","Transport",20.7272453048095
"17615",1984,"IDN","Other industrial combustion",27.3309325918
"17616",1984,"IDN","Other sectors",229.877264462542
"17617",1985,"IDN","Power Industry",11.58796449548
"17618",1985,"IDN","Buildings",29.5822218996
"17619",1985,"IDN","Transport",21.3671361677466
"17620",1985,"IDN","Other industrial combustion",33.97864622805
"17621",1985,"IDN","Other sectors",231.12536454164
"17622",1986,"IDN","Power Industry",14.20410646394
"17623",1986,"IDN","Buildings",29.818372283
"17624",1986,"IDN","Transport",22.6343457280046
"17625",1986,"IDN","Other industrial combustion",39.6469847653
"17626",1986,"IDN","Other sectors",237.045437035687
"17627",1987,"IDN","Power Industry",16.25456970712
"17628",1987,"IDN","Buildings",30.0232436904
"17629",1987,"IDN","Transport",24.7511394794066
"17630",1987,"IDN","Other industrial combustion",37.9336493942
"17631",1987,"IDN","Other sectors",236.648144540333
"17632",1988,"IDN","Power Industry",17.37117456808
"17633",1988,"IDN","Buildings",31.222633381
"17634",1988,"IDN","Transport",26.8227495967276
"17635",1988,"IDN","Other industrial combustion",42.8103976136
"17636",1988,"IDN","Other sectors",242.710545830287
"17637",1989,"IDN","Power Industry",18.05664585664
"17638",1989,"IDN","Buildings",34.949570247
"17639",1989,"IDN","Transport",29.1765399982146
"17640",1989,"IDN","Other industrial combustion",40.9014814155
"17641",1989,"IDN","Other sectors",249.878772051274
"17642",1990,"IDN","Power Industry",22.56384647632
"17643",1990,"IDN","Buildings",36.0837757702
"17644",1990,"IDN","Transport",32.5880951236108
"17645",1990,"IDN","Other industrial combustion",57.2561839577
"17646",1990,"IDN","Other sectors",261.321471804282
"17647",1991,"IDN","Power Industry",25.09738718874
"17648",1991,"IDN","Buildings",36.999406814
"17649",1991,"IDN","Transport",36.2788155097263
"17650",1991,"IDN","Other industrial combustion",61.0553803492
"17651",1991,"IDN","Other sectors",269.636361791372
"17652",1992,"IDN","Power Industry",25.48693822998
"17653",1992,"IDN","Buildings",39.254627004
"17654",1992,"IDN","Transport",38.3677466379272
"17655",1992,"IDN","Other industrial combustion",64.4857642348
"17656",1992,"IDN","Other sectors",281.556824626203
"17657",1993,"IDN","Power Industry",31.8739870773
"17658",1993,"IDN","Buildings",40.3866132254
"17659",1993,"IDN","Transport",40.9681790715629
"17660",1993,"IDN","Other industrial combustion",67.835221496
"17661",1993,"IDN","Other sectors",285.693730508344
"17662",1994,"IDN","Power Industry",31.9622920268327
"17663",1994,"IDN","Buildings",41.5200664994
"17664",1994,"IDN","Transport",45.8905522375253
"17665",1994,"IDN","Other industrial combustion",74.9212684719
"17666",1994,"IDN","Other sectors",291.54298717455
"17667",1995,"IDN","Power Industry",35.6069349030025
"17668",1995,"IDN","Buildings",43.6585729104
"17669",1995,"IDN","Transport",49.8440273168996
"17670",1995,"IDN","Other industrial combustion",90.95030412445
"17671",1995,"IDN","Other sectors",294.150939340454
"17672",1996,"IDN","Power Industry",41.8770630946814
"17673",1996,"IDN","Buildings",45.741828523
"17674",1996,"IDN","Transport",55.2454832646164
"17675",1996,"IDN","Other industrial combustion",87.8189207190501
"17676",1996,"IDN","Other sectors",308.7595299538
"17677",1997,"IDN","Power Industry",50.6662259839333
"17678",1997,"IDN","Buildings",46.4744624714
"17679",1997,"IDN","Transport",61.3732187507094
"17680",1997,"IDN","Other industrial combustion",94.49499930765
"17681",1997,"IDN","Other sectors",311.009389595354
"17682",1998,"IDN","Power Industry",50.5209086366325
"17683",1998,"IDN","Buildings",47.9245063052
"17684",1998,"IDN","Transport",59.923566609099
"17685",1998,"IDN","Other industrial combustion",101.6565052134
"17686",1998,"IDN","Other sectors",302.773760016082
"17687",1999,"IDN","Power Industry",57.1235695419376
"17688",1999,"IDN","Buildings",55.429815236
"17689",1999,"IDN","Transport",59.5039547032909
"17690",1999,"IDN","Other industrial combustion",108.00906973505
"17691",1999,"IDN","Other sectors",298.382052031947
"17692",2000,"IDN","Power Industry",62.1714134428694
"17693",2000,"IDN","Buildings",60.8338112178
"17694",2000,"IDN","Transport",63.4454573014206
"17695",2000,"IDN","Other industrial combustion",87.0962005441001
"17696",2000,"IDN","Other sectors",302.983401121744
"17697",2001,"IDN","Power Industry",70.3916558539022
"17698",2001,"IDN","Buildings",61.377077145
"17699",2001,"IDN","Transport",67.553568880856
"17700",2001,"IDN","Other industrial combustion",93.56745052735
"17701",2001,"IDN","Other sectors",307.192793719651
"17702",2002,"IDN","Power Industry",74.7764015934023
"17703",2002,"IDN","Buildings",59.9519027378
"17704",2002,"IDN","Transport",68.8141773325051
"17705",2002,"IDN","Other industrial combustion",95.1701915518
"17706",2002,"IDN","Other sectors",312.922948633496
"17707",2003,"IDN","Power Industry",83.57127248638
"17708",2003,"IDN","Buildings",59.6308217182
"17709",2003,"IDN","Transport",70.1317645277959
"17710",2003,"IDN","Other industrial combustion",114.40354285545
"17711",2003,"IDN","Other sectors",317.417389803591
"17712",2004,"IDN","Power Industry",86.7231098429686
"17713",2004,"IDN","Buildings",61.7546545476
"17714",2004,"IDN","Transport",71.7485720269023
"17715",2004,"IDN","Other industrial combustion",115.13618352135
"17716",2004,"IDN","Other sectors",321.644555340685
"17717",2005,"IDN","Power Industry",93.3499871789266
"17718",2005,"IDN","Buildings",58.9948596946
"17719",2005,"IDN","Transport",70.7688369247176
"17720",2005,"IDN","Other industrial combustion",114.0291591609
"17721",2005,"IDN","Other sectors",327.406786258429
"17722",2006,"IDN","Power Industry",99.9663698931834
"17723",2006,"IDN","Buildings",54.57148843
"17724",2006,"IDN","Transport",67.1859258511304
"17725",2006,"IDN","Other industrial combustion",137.0734087977
"17726",2006,"IDN","Other sectors",338.160824586479
"17727",2007,"IDN","Power Industry",111.479294562786
"17728",2007,"IDN","Buildings",54.2263865236
"17729",2007,"IDN","Transport",68.7585930070249
"17730",2007,"IDN","Other industrial combustion",140.7191034784
"17731",2007,"IDN","Other sectors",348.611549060227
"17732",2008,"IDN","Power Industry",113.942985650286
"17733",2008,"IDN","Buildings",51.173493928
"17734",2008,"IDN","Transport",73.0694311089729
"17735",2008,"IDN","Other industrial combustion",130.6758471181
"17736",2008,"IDN","Other sectors",358.845439978864
"17737",2009,"IDN","Power Industry",119.418806684683
"17738",2009,"IDN","Buildings",47.439376285
"17739",2009,"IDN","Transport",82.7789934418548
"17740",2009,"IDN","Other industrial combustion",130.91822691915
"17741",2009,"IDN","Other sectors",378.159858888607
"17742",2010,"IDN","Power Industry",123.30898388243
"17743",2010,"IDN","Buildings",43.8098189416
"17744",2010,"IDN","Transport",90.2950880677353
"17745",2010,"IDN","Other industrial combustion",119.7906664146
"17746",2010,"IDN","Other sectors",387.257497696495
"17747",2011,"IDN","Power Industry",140.524948973014
"17748",2011,"IDN","Buildings",46.656088185
"17749",2011,"IDN","Transport",109.850730527691
"17750",2011,"IDN","Other industrial combustion",113.73708792825
"17751",2011,"IDN","Other sectors",401.92153192153
"17752",2012,"IDN","Power Industry",144.796897871889
"17753",2012,"IDN","Buildings",51.9556262304
"17754",2012,"IDN","Transport",131.166421466063
"17755",2012,"IDN","Other industrial combustion",109.2257150837
"17756",2012,"IDN","Other sectors",439.200773319623
"17757",2013,"IDN","Power Industry",144.527245681858
"17758",2013,"IDN","Buildings",52.1537591674
"17759",2013,"IDN","Transport",137.758396668335
"17760",2013,"IDN","Other industrial combustion",105.7346584082
"17761",2013,"IDN","Other sectors",441.764575799855
"17762",2014,"IDN","Power Industry",169.847638755701
"17763",2014,"IDN","Buildings",51.6224616958
"17764",2014,"IDN","Transport",138.249116434418
"17765",2014,"IDN","Other industrial combustion",119.7512051775
"17766",2014,"IDN","Other sectors",455.199913144275
"17767",2015,"IDN","Power Industry",172.452568772519
"17768",2015,"IDN","Buildings",54.5509452984
"17769",2015,"IDN","Transport",124.188919748302
"17770",2015,"IDN","Other industrial combustion",130.7467584691
"17771",2015,"IDN","Other sectors",455.904905065305
"17772",2016,"IDN","Power Industry",182.344288711538
"17773",2016,"IDN","Buildings",48.1903503188
"17774",2016,"IDN","Transport",135.358976303023
"17775",2016,"IDN","Other industrial combustion",110.67057021605
"17776",2016,"IDN","Other sectors",472.548322322399
"17777",2017,"IDN","Power Industry",197.060353677254
"17778",2017,"IDN","Buildings",51.1075185348
"17779",2017,"IDN","Transport",143.459495568725
"17780",2017,"IDN","Other industrial combustion",127.49067559585
"17781",2017,"IDN","Other sectors",500.499546726434
"17782",2018,"IDN","Power Industry",223.087206532949
"17783",2018,"IDN","Buildings",53.202628797402
"17784",2018,"IDN","Transport",152.259514571057
"17785",2018,"IDN","Other industrial combustion",138.666259656996
"17786",2018,"IDN","Other sectors",506.975357893879
"17787",1970,"IMO","Transport",357.400146178161
"17788",1970,"IMO","Other sectors",18.41141364382
"17789",1971,"IMO","Transport",357.400146178161
"17790",1971,"IMO","Other sectors",18.41141364382
"17791",1972,"IMO","Transport",374.59269810249
"17792",1972,"IMO","Other sectors",19.5651492346
"17793",1973,"IMO","Transport",395.656674543244
"17794",1973,"IMO","Other sectors",21.2598990018
"17795",1974,"IMO","Transport",369.715236521369
"17796",1974,"IMO","Other sectors",20.2687401662
"17797",1975,"IMO","Transport",344.641329130754
"17798",1975,"IMO","Other sectors",18.83352589938
"17799",1976,"IMO","Transport",355.551945931421
"17800",1976,"IMO","Other sectors",20.18928841066
"17801",1977,"IMO","Transport",355.262063283335
"17802",1977,"IMO","Other sectors",20.30387065774
"17803",1978,"IMO","Transport",357.559513090371
"17804",1978,"IMO","Other sectors",20.01198009918
"17805",1979,"IMO","Transport",368.539213415951
"17806",1979,"IMO","Other sectors",21.0490750996
"17807",1980,"IMO","Transport",360.736593339549
"17808",1980,"IMO","Other sectors",19.76579313024
"17809",1981,"IMO","Transport",335.384077460834
"17810",1981,"IMO","Other sectors",18.01128241616
"17811",1982,"IMO","Transport",302.217509599887
"17812",1982,"IMO","Other sectors",16.08046467908
"17813",1983,"IMO","Transport",282.933274725837
"17814",1983,"IMO","Other sectors",15.23700677816
"17815",1984,"IMO","Transport",286.784701565378
"17816",1984,"IMO","Other sectors",15.45262969762
"17817",1985,"IMO","Transport",309.449911614898
"17818",1985,"IMO","Other sectors",15.7446124153
"17819",1986,"IMO","Transport",329.084202645473
"17820",1986,"IMO","Other sectors",16.92449175454
"17821",1987,"IMO","Transport",325.563257647787
"17822",1987,"IMO","Other sectors",16.8313673101
"17823",1988,"IMO","Transport",341.214217223577
"17824",1988,"IMO","Other sectors",17.9573729005
"17825",1989,"IMO","Transport",341.044531140066
"17826",1989,"IMO","Other sectors",18.10051180982
"17827",1990,"IMO","Transport",375.007940734016
"17828",1990,"IMO","Other sectors",20.3456000022
"17829",1991,"IMO","Transport",389.923359831751
"17830",1991,"IMO","Other sectors",20.8554776406
"17831",1992,"IMO","Transport",418.807594513492
"17832",1992,"IMO","Other sectors",22.002118354
"17833",1993,"IMO","Transport",405.920553375269
"17834",1993,"IMO","Other sectors",21.8266582958
"17835",1994,"IMO","Transport",418.838680770057
"17836",1994,"IMO","Other sectors",22.338276005
"17837",1995,"IMO","Transport",432.253800484153
"17838",1995,"IMO","Other sectors",23.01591792
"17839",1996,"IMO","Transport",442.439629681848
"17840",1996,"IMO","Other sectors",23.659743109
"17841",1997,"IMO","Transport",453.038128930501
"17842",1997,"IMO","Other sectors",24.4511919588
"17843",1998,"IMO","Transport",466.624178541673
"17844",1998,"IMO","Other sectors",25.300527628
"17845",1999,"IMO","Transport",490.61084813466
"17846",1999,"IMO","Other sectors",25.7650181876
"17847",2000,"IMO","Transport",503.436423371892
"17848",2000,"IMO","Other sectors",26.8480612664
"17849",2001,"IMO","Transport",478.588660171796
"17850",2001,"IMO","Other sectors",25.9238454952
"17851",2002,"IMO","Transport",496.572960709563
"17852",2002,"IMO","Other sectors",26.258325553
"17853",2003,"IMO","Transport",507.11346594552
"17854",2003,"IMO","Other sectors",27.2625636354
"17855",2004,"IMO","Transport",556.610053266572
"17856",2004,"IMO","Other sectors",29.6306743268
"17857",2005,"IMO","Transport",577.229730084035
"17858",2005,"IMO","Other sectors",30.4876221036
"17859",2006,"IMO","Transport",614.7604276015
"17860",2006,"IMO","Other sectors",31.7313593232
"17861",2007,"IMO","Transport",651.277855970892
"17862",2007,"IMO","Other sectors",32.8569633776
"17863",2008,"IMO","Transport",653.729112953184
"17864",2008,"IMO","Other sectors",32.8207022902
"17865",2009,"IMO","Transport",622.315801434453
"17866",2009,"IMO","Other sectors",31.2349018166
"17867",2010,"IMO","Transport",669.532621085644
"17868",2010,"IMO","Other sectors",32.9116691134
"17869",2011,"IMO","Transport",670.153996623187
"17870",2011,"IMO","Other sectors",33.0556933146
"17871",2012,"IMO","Transport",623.106305802809
"17872",2012,"IMO","Other sectors",31.5547757444
"17873",2013,"IMO","Transport",621.054153441193
"17874",2013,"IMO","Other sectors",31.3536954524
"17875",2014,"IMO","Transport",642.536275062197
"17876",2014,"IMO","Other sectors",31.8800224136
"17877",2015,"IMO","Transport",666.754675256282
"17878",2015,"IMO","Other sectors",33.2164979798
"17879",2016,"IMO","Transport",685.497785491393
"17880",2016,"IMO","Other sectors",34.3979530732
"17881",2017,"IMO","Transport",704.142985396396
"17882",2017,"IMO","Other sectors",35.1190244498
"17883",2018,"IMO","Transport",710.642225039821
"17884",2018,"IMO","Other sectors",35.4410321362
"17885",1970,"IND","Power Industry",33.203712698547
"17886",1970,"IND","Buildings",63.4914542272
"17887",1970,"IND","Transport",44.5083932952108
"17888",1970,"IND","Other industrial combustion",71.5956558296
"17889",1970,"IND","Other sectors",556.256117219038
"17890",1971,"IND","Power Industry",33.203712698547
"17891",1971,"IND","Buildings",63.4914542272
"17892",1971,"IND","Transport",44.508393990651
"17893",1971,"IND","Other industrial combustion",71.5956558296
"17894",1971,"IND","Other sectors",560.962423463178
"17895",1972,"IND","Power Industry",37.417684551467
"17896",1972,"IND","Buildings",63.613608366
"17897",1972,"IND","Transport",44.79089876822
"17898",1972,"IND","Other industrial combustion",74.9502314288
"17899",1972,"IND","Other sectors",564.245202256451
"17900",1973,"IND","Power Industry",38.912241329102
"17901",1973,"IND","Buildings",65.458766862
"17902",1973,"IND","Transport",43.5288250579712
"17903",1973,"IND","Other industrial combustion",73.4913245798
"17904",1973,"IND","Other sectors",571.520033258436
"17905",1974,"IND","Power Industry",46.342580868615
"17906",1974,"IND","Buildings",64.3380105106
"17907",1974,"IND","Transport",46.69868998037
"17908",1974,"IND","Other industrial combustion",80.0698056082
"17909",1974,"IND","Other sectors",576.955226049662
"17910",1975,"IND","Power Industry",51.7233157674823
"17911",1975,"IND","Buildings",65.3735546598
"17912",1975,"IND","Transport",48.45900211514
"17913",1975,"IND","Other industrial combustion",86.4064899662
"17914",1975,"IND","Other sectors",591.628371060217
"17915",1976,"IND","Power Industry",58.8944056298808
"17916",1976,"IND","Buildings",69.1718517602
"17917",1976,"IND","Transport",47.8708613757338
"17918",1976,"IND","Other industrial combustion",91.9912451148
"17919",1976,"IND","Other sectors",599.138870220344
"17920",1977,"IND","Power Industry",57.4233413437418
"17921",1977,"IND","Buildings",71.6243549966
"17922",1977,"IND","Transport",49.3025962429096
"17923",1977,"IND","Other industrial combustion",94.8235867186
"17924",1977,"IND","Other sectors",612.776292414654
"17925",1978,"IND","Power Industry",51.1432421904262
"17926",1978,"IND","Buildings",74.8297868188
"17927",1978,"IND","Transport",50.9645289012398
"17928",1978,"IND","Other industrial combustion",91.4011054728
"17929",1978,"IND","Other sectors",621.480340865556
"17930",1979,"IND","Power Industry",60.9478266421607
"17931",1979,"IND","Buildings",83.0642286036
"17932",1979,"IND","Transport",53.729308487378
"17933",1979,"IND","Other industrial combustion",91.4576809488
"17934",1979,"IND","Other sectors",628.776565720008
"17935",1980,"IND","Power Industry",75.2118021756901
"17936",1980,"IND","Buildings",80.8973163148
"17937",1980,"IND","Transport",56.0537844128046
"17938",1980,"IND","Other industrial combustion",90.1469592582
"17939",1980,"IND","Other sectors",638.231514714426
"17940",1981,"IND","Power Industry",85.2492974392178
"17941",1981,"IND","Buildings",90.5926760128
"17942",1981,"IND","Transport",56.8012585949058
"17943",1981,"IND","Other industrial combustion",96.848751576
"17944",1981,"IND","Other sectors",659.405097410646
"17945",1982,"IND","Power Industry",95.0994259232081
"17946",1982,"IND","Buildings",92.6809242226
"17947",1982,"IND","Transport",48.7329321863649
"17948",1982,"IND","Other industrial combustion",112.7768347484
"17949",1982,"IND","Other sectors",665.389405457622
"17950",1983,"IND","Power Industry",106.814493196897
"17951",1983,"IND","Buildings",98.724578319
"17952",1983,"IND","Transport",50.5477443456932
"17953",1983,"IND","Other industrial combustion",114.7067044282
"17954",1983,"IND","Other sectors",691.463104360381
"17955",1984,"IND","Power Industry",114.459650923351
"17956",1984,"IND","Buildings",112.57625621
"17957",1984,"IND","Transport",50.7798765672498
"17958",1984,"IND","Other industrial combustion",125.5663636731
"17959",1984,"IND","Other sectors",708.239679261153
"17960",1985,"IND","Power Industry",132.133652252808
"17961",1985,"IND","Buildings",105.5361174938
"17962",1985,"IND","Transport",53.6996194533863
"17963",1985,"IND","Other industrial combustion",128.2952932587
"17964",1985,"IND","Other sectors",720.129799168984
"17965",1986,"IND","Power Industry",151.11240916597
"17966",1986,"IND","Buildings",99.1986049226
"17967",1986,"IND","Transport",54.7533670547048
"17968",1986,"IND","Other industrial combustion",148.8406756532
"17969",1986,"IND","Other sectors",745.469766634722
"17970",1987,"IND","Power Industry",174.543049426116
"17971",1987,"IND","Buildings",102.9634582932
"17972",1987,"IND","Transport",57.8725824376701
"17973",1987,"IND","Other industrial combustion",151.2185346355
"17974",1987,"IND","Other sectors",746.025307850553
"17975",1988,"IND","Power Industry",182.744413743238
"17976",1988,"IND","Buildings",114.3436668538
"17977",1988,"IND","Transport",60.1205586385179
"17978",1988,"IND","Other industrial combustion",155.0173028522
"17979",1988,"IND","Other sectors",785.734644275551
"17980",1989,"IND","Power Industry",201.903876619694
"17981",1989,"IND","Buildings",114.633730563
"17982",1989,"IND","Transport",65.6993314843194
"17983",1989,"IND","Other industrial combustion",165.1946067832
"17984",1989,"IND","Other sectors",804.63481491809
"17985",1990,"IND","Power Industry",216.69909350172
"17986",1990,"IND","Buildings",127.15540633
"17987",1990,"IND","Transport",65.6316359283904
"17988",1990,"IND","Other industrial combustion",167.4066207898
"17989",1990,"IND","Other sectors",797.976438444
"17990",1991,"IND","Power Industry",243.197891235388
"17991",1991,"IND","Buildings",135.7819259142
"17992",1991,"IND","Transport",68.1970424758677
"17993",1991,"IND","Other industrial combustion",172.1925320782
"17994",1991,"IND","Other sectors",813.697085769926
"17995",1992,"IND","Power Industry",263.043411154661
"17996",1992,"IND","Buildings",135.5020726788
"17997",1992,"IND","Transport",69.8115070750553
"17998",1992,"IND","Other industrial combustion",175.0494639246
"17999",1992,"IND","Other sectors",819.412204718346
"18000",1993,"IND","Power Industry",290.631071568324
"18001",1993,"IND","Buildings",135.063351672
"18002",1993,"IND","Transport",69.8497803238217
"18003",1993,"IND","Other industrial combustion",173.4546007192
"18004",1993,"IND","Other sectors",829.551151343567
"18005",1994,"IND","Power Industry",302.945538842527
"18006",1994,"IND","Buildings",145.0511633238
"18007",1994,"IND","Transport",72.1408192087889
"18008",1994,"IND","Other industrial combustion",183.9821714192
"18009",1994,"IND","Other sectors",848.401957946772
"18010",1995,"IND","Power Industry",347.355375341589
"18011",1995,"IND","Buildings",149.7957187914
"18012",1995,"IND","Transport",79.7198368602306
"18013",1995,"IND","Other industrial combustion",178.1511853266
"18014",1995,"IND","Other sectors",862.918498343022
"18015",1996,"IND","Power Industry",370.230889547301
"18016",1996,"IND","Buildings",154.7988596406
"18017",1996,"IND","Transport",85.3159113484961
"18018",1996,"IND","Other industrial combustion",178.419144324
"18019",1996,"IND","Other sectors",876.002154291586
"18020",1997,"IND","Power Industry",382.783146145065
"18021",1997,"IND","Buildings",164.6304033582
"18022",1997,"IND","Transport",87.3081876185039
"18023",1997,"IND","Other industrial combustion",194.4848185902
"18024",1997,"IND","Other sectors",889.188263770406
"18025",1998,"IND","Power Industry",398.091660489617
"18026",1998,"IND","Buildings",151.527646001
"18027",1998,"IND","Transport",90.3325517262023
"18028",1998,"IND","Other industrial combustion",203.4869841252
"18029",1998,"IND","Other sectors",903.123947690302
"18030",1999,"IND","Power Industry",433.434942581009
"18031",1999,"IND","Buildings",160.7145374632
"18032",1999,"IND","Transport",94.9154304683234
"18033",1999,"IND","Other industrial combustion",216.5641715104
"18034",1999,"IND","Other sectors",912.15821566874
"18035",2000,"IND","Power Industry",461.78958926386
"18036",2000,"IND","Buildings",158.451532293
"18037",2000,"IND","Transport",96.789522523004
"18038",2000,"IND","Other industrial combustion",223.5534550912
"18039",2000,"IND","Other sectors",910.623396082216
"18040",2001,"IND","Power Industry",474.651411221474
"18041",2001,"IND","Buildings",158.4095755842
"18042",2001,"IND","Transport",96.703444549692
"18043",2001,"IND","Other industrial combustion",225.9184687968
"18044",2001,"IND","Other sectors",920.410223646098
"18045",2002,"IND","Power Industry",482.149671640553
"18046",2002,"IND","Buildings",164.4250351362
"18047",2002,"IND","Transport",99.6211621908054
"18048",2002,"IND","Other industrial combustion",240.8647258014
"18049",2002,"IND","Other sectors",919.585292374162
"18050",2003,"IND","Power Industry",504.468847052011
"18051",2003,"IND","Buildings",174.220474974
"18052",2003,"IND","Transport",101.433852779316
"18053",2003,"IND","Other industrial combustion",228.646325991
"18054",2003,"IND","Other sectors",946.278544813545
"18055",2004,"IND","Power Industry",551.798412821117
"18056",2004,"IND","Buildings",177.7852663184
"18057",2004,"IND","Transport",110.030242946379
"18058",2004,"IND","Other industrial combustion",243.1071788424
"18059",2004,"IND","Other sectors",977.817530815286
"18060",2005,"IND","Power Industry",565.051480482574
"18061",2005,"IND","Buildings",177.0331730072
"18062",2005,"IND","Transport",117.548869536932
"18063",2005,"IND","Other industrial combustion",274.131131709
"18064",2005,"IND","Other sectors",1000.4673378713
"18065",2006,"IND","Power Industry",600.248475898812
"18066",2006,"IND","Buildings",176.1388060974
"18067",2006,"IND","Transport",122.866662353705
"18068",2006,"IND","Other industrial combustion",307.0096393242
"18069",2006,"IND","Other sectors",1029.95025399342
"18070",2007,"IND","Power Industry",660.990417375529
"18071",2007,"IND","Buildings",176.1197921654
"18072",2007,"IND","Transport",145.463352715284
"18073",2007,"IND","Other industrial combustion",339.7895339365
"18074",2007,"IND","Other sectors",1053.52919480036
