"","year","iso3c","gdp","continent"
"6768",1995,"SRB",21208001183.6995,"Europe"
"6769",1995,"SSD",NA,"Africa"
"6770",1995,"STP",NA,"Africa"
"6771",1995,"SUR",2656779611.90623,"Americas"
"6772",1995,"SWZ",2159273055.13846,"Africa"
"6773",1995,"SXM",NA,"Americas"
"6774",1995,"SYC",674416356.329656,"Africa"
"6775",1995,"SYR",17215590921.0746,"Asia"
"6776",1995,"TCA",NA,"Americas"
"6777",1995,"TCD",2755538891.12468,"Africa"
"6778",1995,"TGO",2012966655.89639,"Africa"
"6779",1995,"THA",213636222058.82,"Asia"
"6780",1995,"TJK",2694637853.03016,"Asia"
"6781",1995,"TKM",8306729733.44765,"Asia"
"6782",1995,"TLS",NA,"Asia"
"6783",1995,"TON",325682432.856835,"Oceania"
"6784",1995,"TTO",9356027674.98812,"Americas"
"6785",1995,"TUN",21278160096.4948,"Africa"
"6786",1995,"TUR",338183475098.096,"Asia"
"6787",1995,"TUV",23225682.1955163,"Oceania"
"6788",1995,"TZA",15015529318.2879,"Africa"
"6789",1995,"UGA",9118233776.95915,"Africa"
"6790",1995,"UKR",77156382575.6573,"Europe"
"6791",1995,"URY",29059796814.191,"Americas"
"6792",1995,"USA",11128873914000,"Americas"
"6793",1995,"UZB",26042595723.9587,"Asia"
"6794",1995,"VCT",472933919.888863,"Americas"
"6795",1995,"VEN",NA,"Americas"
"6796",1995,"VGB",NA,"Americas"
"6797",1995,"VIR",NA,"Americas"
"6798",1995,"VNM",54650199378.1356,"Asia"
"6799",1995,"VUT",454509263.011591,"Oceania"
"6800",1995,"WSM",473354482.126273,"Oceania"
"6801",1995,"YEM",32265332093.1254,"Asia"
"6802",1995,"ZAF",193189961762.588,"Africa"
"6803",1995,"ZMB",6747775256.59298,"Africa"
"6804",1995,"ZWE",17984288214.4925,"Africa"
"6805",1996,"ABW",2386871336.54821,"Americas"
"6806",1996,"AFG",NA,"Asia"
"6807",1996,"AGO",33986968355.6358,"Africa"
"6808",1996,"ALB",5175145287.86025,"Europe"
"6809",1996,"AND",1847288558.72479,"Europe"
"6810",1996,"ARE",153740179652.128,"Asia"
"6811",1996,"ARG",367643757074.802,"Americas"
"6812",1996,"ARM",3264729194.59891,"Asia"
"6813",1996,"ASM",NA,"Oceania"
"6814",1996,"ATG",878966185.317249,"Americas"
"6815",1996,"AUS",736162668909.91,"Oceania"
"6816",1996,"AZE",8582372163.10554,"Asia"
"6817",1996,"BDI",1933066318.47448,"Africa"
"6818",1996,"BEN",5073825240.77247,"Africa"
"6819",1996,"BFA",4091600216.47068,"Africa"
"6820",1996,"BGD",68909554894.7531,"Asia"
"6821",1996,"BHR",13019913570.9245,"Asia"
"6822",1996,"BHS",8942330883.26863,"Americas"
"6823",1996,"BIH",5563334594.91882,"Europe"
"6824",1996,"BLR",19768885050.6478,"Europe"
"6825",1996,"BLZ",801142800.500145,"Americas"
"6826",1996,"BMU",5487441777.63634,"Americas"
"6827",1996,"BOL",15275687736.6638,"Americas"
"6828",1996,"BRA",1090424176305.99,"Americas"
"6829",1996,"BRB",3874470510.12504,"Americas"
"6830",1996,"BRN",10928524149.2814,"Asia"
"6831",1996,"BTN",525935536.143273,"Asia"
"6832",1996,"BWA",6170035720.81806,"Africa"
"6833",1996,"CAF",1504695155.69416,"Africa"
"6834",1996,"CAN",NA,"Americas"
"6835",1996,"CHE",476850536940.097,"Europe"
"6836",1996,"CHL",113351705792.927,"Americas"
"6837",1996,"CHN",2013134753753.51,"Asia"
"6838",1996,"CIV",26359663602.9928,"Africa"
"6839",1996,"CMR",14452914961.4216,"Africa"
"6840",1996,"COD",19975320744.5555,"Africa"
"6841",1996,"COG",5967015093.08286,"Africa"
"6842",1996,"COL",153090268058.58,"Americas"
"6843",1996,"COM",542041033.132294,"Africa"
"6844",1996,"CPV",531867863.00499,"Africa"
"6845",1996,"CRI",24868442409.7289,"Americas"
"6846",1996,"CUB",39455999445.9835,"Americas"
"6847",1996,"CUW",NA,"Americas"
"6848",1996,"CYM",NA,"Americas"
"6849",1996,"DJI",NA,"Africa"
"6850",1996,"DMA",393300176.695378,"Americas"
"6851",1996,"DOM",27677806561.0305,"Americas"
"6852",1996,"DZA",84848991404.2002,"Africa"
"6853",1996,"ECU",51449720654.55,"Americas"
"6854",1996,"EGY",143014263359.897,"Africa"
"6855",1996,"ERI",1785058836.62898,"Africa"
"6856",1996,"ETH",15623619245.3033,"Africa"
"6857",1996,"EUR",9951641971499.37,"Europe"
"6858",1996,"FJI",3143526816.43195,"Oceania"
"6859",1996,"FRO",NA,"Europe"
"6860",1996,"FSM",302786553.06921,"Oceania"
"6861",1996,"GAB",9910794381.96711,"Africa"
"6862",1996,"GBR",1999460998701.84,"Europe"
"6863",1996,"GEO",5350426783.58965,"Asia"
"6864",1996,"GHA",16986311933.069,"Africa"
"6865",1996,"GIB",NA,"Europe"
"6866",1996,"GIN",4462353466.39995,"Africa"
"6867",1996,"GMB",787886678.574085,"Africa"
"6868",1996,"GNB",850614744.071947,"Africa"
"6869",1996,"GNQ",587424889.605563,"Africa"
"6870",1996,"GRD",545242004.448612,"Americas"
"6871",1996,"GRL",1496590669.3289,"Americas"
"6872",1996,"GTM",31411897835.5379,"Americas"
"6873",1996,"GUM",NA,"Oceania"
"6874",1996,"GUY",2712144537.77669,"Americas"
"6875",1996,"HKG",164435333951.716,"Asia"
"6876",1996,"HND",10129205199.7624,"Americas"
"6877",1996,"HTI",10243838374.3929,"Americas"
"6878",1996,"IDN",410674257411.067,"Asia"
"6879",1996,"IMN",2372586707.41024,"Europe"
"6880",1996,"IND",641058240489.184,"Asia"
"6881",1996,"IRN",232663723230.852,"Asia"
"6882",1996,"IRQ",45342487630.0563,"Asia"
"6883",1996,"ISL",9561929577.68111,"Europe"
"6884",1996,"ISR",148039121735.775,"Asia"
"6885",1996,"JAM",13058496834.6734,"Americas"
"6886",1996,"JOR",16023365347.6207,"Asia"
"6887",1996,"JPN",3904273220115.03,"Asia"
"6888",1996,"KAZ",58824692394.0305,"Asia"
"6889",1996,"KEN",34295373364.3985,"Africa"
"6890",1996,"KGZ",2868094204.01132,"Asia"
"6891",1996,"KHM",4381671867.05305,"Asia"
"6892",1996,"KIR",115664022.124477,"Oceania"
"6893",1996,"KNA",552420606.416903,"Americas"
"6894",1996,"KOR",652347705779.257,"Asia"
"6895",1996,"KWT",56082069882.0777,"Asia"
"6896",1996,"LAO",3949167474.39645,"Asia"
"6897",1996,"LBN",24483482075.154,"Asia"
"6898",1996,"LBR",NA,"Africa"
"6899",1996,"LBY",NA,"Africa"
"6900",1996,"LCA",1348331965.16334,"Americas"
"6901",1996,"LIE",NA,"Europe"
"6902",1996,"LKA",29323547564.2245,"Asia"
"6903",1996,"LSO",1322544164.24011,"Africa"
"6904",1996,"MAC",13919720743.2271,"Asia"
"6905",1996,"MAF",NA,"Americas"
"6906",1996,"MAR",47199866080.3415,"Africa"
"6907",1996,"MCO",3441266820.83104,"Europe"
"6908",1996,"MDA",4174436678.08192,"Europe"
"6909",1996,"MDG",6524423302.69186,"Africa"
"6910",1996,"MDV",1518273328.61933,"Asia"
"6911",1996,"MEX",723343156837.845,"Americas"
"6912",1996,"MHL",162697000,"Oceania"
"6913",1996,"MKD",5816044437.44254,"Europe"
"6914",1996,"MLI",5253094821.17282,"Africa"
"6915",1996,"MMR",10589070464.5518,"Asia"
"6916",1996,"MNE",NA,"Europe"
"6917",1996,"MNG",3410339861.19066,"Asia"
"6918",1996,"MNP",NA,"Oceania"
"6919",1996,"MOZ",3774016074.94064,"Africa"
"6920",1996,"MRT",3470785373.76005,"Africa"
"6921",1996,"MUS",5276980008.96319,"Africa"
"6922",1996,"MWI",2907455321.17083,"Africa"
"6923",1996,"MYS",129071520752.785,"Asia"
"6924",1996,"NAM",4869576676.20465,"Africa"
"6925",1996,"NCL",NA,"Oceania"
"6926",1996,"NER",4108739806.37672,"Africa"
"6927",1996,"NGA",159054968516.195,"Africa"
"6928",1996,"NIC",6096682561.94354,"Americas"
"6929",1996,"NOR",266239041025.111,"Europe"
"6930",1996,"NPL",11218650607.7019,"Asia"
"6931",1996,"NRU",NA,"Oceania"
"6932",1996,"NZL",106704531808.435,"Oceania"
"6933",1996,"OMN",35073423152.1929,"Asia"
"6934",1996,"PAK",130843154669.862,"Asia"
"6935",1996,"PAN",17279223339.6757,"Americas"
"6936",1996,"PER",79071708366.0509,"Americas"
"6937",1996,"PHL",126494596534.476,"Asia"
"6938",1996,"PLW",NA,"Oceania"
"6939",1996,"PNG",11995330883.6588,"Oceania"
"6940",1996,"PRI",82663553842.2796,"Americas"
"6941",1996,"PRK",NA,"Asia"
"6942",1996,"PRY",20678456785.6476,"Americas"
"6943",1996,"PSE",5483539608.51,"Asia"
"6944",1996,"PYF",NA,"Oceania"
"6945",1996,"QAT",NA,"Asia"
"6946",1996,"RUS",694405609132.078,"Europe"
"6947",1996,"RWA",1952587345.47272,"Africa"
"6948",1996,"SAU",345693545080.949,"Asia"
"6949",1996,"SDN",29741694694.5969,"Africa"
"6950",1996,"SEN",8673403932.72737,"Africa"
"6951",1996,"SGP",115024003491.417,"Asia"
"6952",1996,"SLB",934543474.727369,"Oceania"
"6953",1996,"SLE",1844965893.91369,"Africa"
"6954",1996,"SLV",16110434081.6944,"Americas"
"6955",1996,"SMR",NA,"Europe"
"6956",1996,"SOM",NA,"Africa"
"6957",1996,"SRB",22536487904.76,"Europe"
"6958",1996,"SSD",NA,"Africa"
"6959",1996,"STP",NA,"Africa"
"6960",1996,"SUR",2683347440.51278,"Americas"
"6961",1996,"SWZ",2242233484.10169,"Africa"
"6962",1996,"SXM",NA,"Americas"
"6963",1996,"SYC",707580951.605291,"Africa"
"6964",1996,"SYR",18907120755.4557,"Asia"
"6965",1996,"TCA",NA,"Americas"
"6966",1996,"TCD",2816559556.8286,"Africa"
"6967",1996,"TGO",2190836649.68321,"Africa"
"6968",1996,"THA",225710822686.697,"Asia"
"6969",1996,"TJK",2244633373.73608,"Asia"
"6970",1996,"TKM",8863279974.39482,"Asia"
"6971",1996,"TLS",NA,"Asia"
"6972",1996,"TON",331562730.850209,"Oceania"
"6973",1996,"TTO",10023531361.0614,"Americas"
"6974",1996,"TUN",22798714617.9747,"Africa"
"6975",1996,"TUR",363140280866.026,"Asia"
"6976",1996,"TUV",21841115.3959729,"Oceania"
"6977",1996,"TZA",15697890047.7539,"Africa"
"6978",1996,"UGA",9945450393.05194,"Africa"
"6979",1996,"UKR",69440744318.0913,"Europe"
"6980",1996,"URY",30680740006.7497,"Americas"
"6981",1996,"USA",11548717972000,"Americas"
"6982",1996,"UZB",26485319852.2289,"Asia"
"6983",1996,"VCT",479024868.025006,"Americas"
"6984",1996,"VEN",NA,"Americas"
"6985",1996,"VGB",NA,"Americas"
"6986",1996,"VIR",NA,"Americas"
"6987",1996,"VNM",59754537561.6476,"Asia"
"6988",1996,"VUT",465087218.06067,"Oceania"
"6989",1996,"WSM",507336468.753207,"Oceania"
"6990",1996,"YEM",33760819690.2631,"Asia"
"6991",1996,"ZAF",201497130113.101,"Africa"
"6992",1996,"ZMB",7167388797.89361,"Africa"
"6993",1996,"ZWE",19847585782.6041,"Africa"
"6994",1997,"ABW",2555071151.65191,"Americas"
"6995",1997,"AFG",NA,"Asia"
"6996",1997,"AGO",36459274698.2462,"Africa"
"6997",1997,"ALB",4610020246.04493,"Europe"
"6998",1997,"AND",2014794627.07375,"Europe"
"6999",1997,"ARE",166332113236.674,"Asia"
"7000",1997,"ARG",397463514160.866,"Americas"
"7001",1997,"ARM",3373153453.15604,"Asia"
"7002",1997,"ASM",NA,"Oceania"
"7003",1997,"ATG",927059773.66768,"Americas"
"7004",1997,"AUS",764934047459.534,"Oceania"
"7005",1997,"AZE",9080149749.62383,"Asia"
"7006",1997,"BDI",1902330564.07146,"Africa"
"7007",1997,"BEN",5364793307.03368,"Africa"
"7008",1997,"BFA",4350059840.1554,"Africa"
"7009",1997,"BGD",72003522586.3165,"Asia"
"7010",1997,"BHR",13422619469.9058,"Asia"
"7011",1997,"BHS",9557182252.88383,"Americas"
"7012",1997,"BIH",7476541665.18156,"Europe"
"7013",1997,"BLR",22022539015,"Europe"
"7014",1997,"BLZ",829540535.763373,"Americas"
"7015",1997,"BMU",5739864145.64664,"Americas"
"7016",1997,"BOL",16032477194.0665,"Americas"
"7017",1997,"BRA",1127442397678.23,"Americas"
"7018",1997,"BRB",4058124377.55893,"Americas"
"7019",1997,"BRN",10767746808.7381,"Asia"
"7020",1997,"BTN",554198462.570411,"Asia"
"7021",1997,"BWA",6683746163.32744,"Africa"
"7022",1997,"CAF",1584443036.21582,"Africa"
"7023",1997,"CAN",933745184781.216,"Americas"
"7024",1997,"CHE",487671077298.662,"Europe"
"7025",1997,"CHL",121771345594.589,"Americas"
"7026",1997,"CHN",2199083579879.57,"Asia"
"7027",1997,"CIV",28903065381.4848,"Africa"
"7028",1997,"CMR",15107243770.0945,"Africa"
"7029",1997,"COD",18853297670.0939,"Africa"
"7030",1997,"COG",5929732457.65405,"Africa"
"7031",1997,"COL",158341713845.85,"Americas"
"7032",1997,"COM",563886119.709676,"Africa"
"7033",1997,"CPV",591003197.960929,"Africa"
"7034",1997,"CRI",26230279541.4689,"Americas"
"7035",1997,"CUB",40554227615.0331,"Americas"
"7036",1997,"CUW",NA,"Americas"
"7037",1997,"CYM",NA,"Americas"
"7038",1997,"DJI",NA,"Africa"
"7039",1997,"DMA",401896254.30773,"Americas"
"7040",1997,"DOM",30137054145.5185,"Americas"
"7041",1997,"DZA",85782330258.1499,"Africa"
"7042",1997,"ECU",53676394986.1005,"Americas"
"7043",1997,"EGY",150869114032.583,"Africa"
"7044",1997,"ERI",1926233509.54862,"Africa"
"7045",1997,"ETH",16113248919.1867,"Africa"
"7046",1997,"EUR",10215638550886.3,"Europe"
"7047",1997,"FJI",3074369246.31576,"Oceania"
"7048",1997,"FRO",NA,"Europe"
"7049",1997,"FSM",284434849.521501,"Oceania"
"7050",1997,"GAB",10479512175.3514,"Africa"
"7051",1997,"GBR",2097615053794.97,"Europe"
"7052",1997,"GEO",5913240382.49681,"Asia"
"7053",1997,"GHA",17699118297.6872,"Africa"
"7054",1997,"GIB",NA,"Europe"
"7055",1997,"GIN",4693574927.95092,"Africa"
"7056",1997,"GMB",826493118.811998,"Africa"
"7057",1997,"GNB",905904702.436624,"Africa"
"7058",1997,"GNQ",1468403404.81293,"Africa"
"7059",1997,"GRD",572588587.789739,"Americas"
"7060",1997,"GRL",1518574484.4858,"Americas"
"7061",1997,"GTM",32782741311.0725,"Americas"
"7062",1997,"GUM",NA,"Oceania"
"7063",1997,"GUY",2879773122.52196,"Americas"
"7064",1997,"HKG",172820977694.519,"Asia"
"7065",1997,"HND",10594954468.417,"Americas"
"7066",1997,"HTI",10520904897.2374,"Americas"
"7067",1997,"IDN",429975449993.557,"Asia"
"7068",1997,"IMN",2576629029.79374,"Europe"
"7069",1997,"IND",667019950767.341,"Asia"
"7070",1997,"IRN",233823145949.68,"Asia"
"7071",1997,"IRQ",54972296192.1644,"Asia"
"7072",1997,"ISL",10113798777.0209,"Europe"
"7073",1997,"ISR",153849528064.834,"Asia"
"7074",1997,"JAM",12909569918.3412,"Americas"
"7075",1997,"JOR",16553494530.4061,"Asia"
"7076",1997,"JPN",3942583070731.74,"Asia"
"7077",1997,"KAZ",59824712164.432,"Asia"
"7078",1997,"KEN",34458242751.1432,"Africa"
"7079",1997,"KGZ",3152473026.2545,"Asia"
"7080",1997,"KHM",4557228855.43316,"Asia"
"7081",1997,"KIR",117591755.826552,"Oceania"
"7082",1997,"KNA",590117605.062976,"Americas"
"7083",1997,"KOR",692601162968.022,"Asia"
"7084",1997,"KWT",57469161881.7032,"Asia"
"7085",1997,"LAO",4220557867.76554,"Asia"
"7086",1997,"LBN",24741774650.3805,"Asia"
"7087",1997,"LBR",NA,"Africa"
"7088",1997,"LBY",NA,"Africa"
"7089",1997,"LCA",1338972786.57812,"Americas"
"7090",1997,"LIE",NA,"Europe"
"7091",1997,"LKA",31201837991.2665,"Asia"
"7092",1997,"LSO",1371525957.46399,"Africa"
"7093",1997,"MAC",13880859015.1485,"Asia"
"7094",1997,"MAF",NA,"Americas"
"7095",1997,"MAR",46463216658.3663,"Africa"
"7096",1997,"MCO",3518256519.89204,"Europe"
"7097",1997,"MDA",4243192342.81127,"Europe"
"7098",1997,"MDG",6765402395.60409,"Africa"
"7099",1997,"MDV",1645777024.39249,"Asia"
"7100",1997,"MEX",772869394254.07,"Americas"
"7101",1997,"MHL",152210100,"Oceania"
"7102",1997,"MKD",5899794391.86956,"Europe"
"7103",1997,"MLI",5506768048.65629,"Africa"
"7104",1997,"MMR",11228100136.6139,"Asia"
"7105",1997,"MNE",2734784269.89717,"Europe"
"7106",1997,"MNG",3543231037.80486,"Asia"
"7107",1997,"MNP",NA,"Oceania"
"7108",1997,"MOZ",4200520222.36412,"Africa"
"7109",1997,"MRT",3330402638.37319,"Africa"
"7110",1997,"MUS",5577107056.70932,"Africa"
"7111",1997,"MWI",3017718212.06086,"Africa"
"7112",1997,"MYS",138523095019.844,"Asia"
"7113",1997,"NAM",5075077696.31312,"Africa"
"7114",1997,"NCL",NA,"Oceania"
"7115",1997,"NER",4171499808.97572,"Africa"
"7116",1997,"NGA",163726571073.571,"Africa"
"7117",1997,"NIC",6338516677.34021,"Americas"
"7118",1997,"NOR",280308690709.931,"Europe"
"7119",1997,"NPL",11785036808.6414,"Asia"
"7120",1997,"NRU",NA,"Oceania"
"7121",1997,"NZL",108891705224.987,"Oceania"
"7122",1997,"OMN",37189582491.3946,"Asia"
"7123",1997,"PAK",132170422414.922,"Asia"
"7124",1997,"PAN",18395632307.7634,"Americas"
"7125",1997,"PER",84193044083.4447,"Americas"
"7126",1997,"PHL",133055127054.353,"Asia"
"7127",1997,"PLW",NA,"Oceania"
"7128",1997,"PNG",11526986425.387,"Oceania"
"7129",1997,"PRI",86697607360.0914,"Americas"
"7130",1997,"PRK",NA,"Asia"
"7131",1997,"PRY",21555743644.5683,"Americas"
"7132",1997,"PSE",6287822730.04,"Asia"
"7133",1997,"PYF",NA,"Oceania"
"7134",1997,"QAT",NA,"Asia"
"7135",1997,"RUS",704126703002.417,"Europe"
"7136",1997,"RWA",2223015859.90176,"Africa"
"7137",1997,"SAU",349509248374.542,"Asia"
"7138",1997,"SDN",32884421146.9749,"Africa"
"7139",1997,"SEN",8937561212.6596,"Africa"
"7140",1997,"SGP",124593904567.937,"Asia"
"7141",1997,"SLB",925973485.756344,"Oceania"
"7142",1997,"SLE",1736535735.18217,"Africa"
"7143",1997,"SLV",16615974680.7867,"Americas"
"7144",1997,"SMR",1248960787.28583,"Europe"
"7145",1997,"SOM",NA,"Africa"
"7146",1997,"SRB",24160778190.5205,"Europe"
"7147",1997,"SSD",NA,"Africa"
"7148",1997,"STP",NA,"Africa"
"7149",1997,"SUR",2836298182.45676,"Americas"
"7150",1997,"SWZ",2311805624.61477,"Africa"
"7151",1997,"SXM",NA,"Americas"
"7152",1997,"SYC",792218643.264218,"Africa"
"7153",1997,"SYR",19856977540.3221,"Asia"
"7154",1997,"TCA",NA,"Americas"
"7155",1997,"TCD",2975790718.72462,"Africa"
"7156",1997,"TGO",2505821506.76289,"Africa"
"7157",1997,"THA",219495705555.247,"Asia"
"7158",1997,"TJK",2282358346.29381,"Asia"
"7159",1997,"TKM",7852866037.13555,"Asia"
"7160",1997,"TLS",NA,"Asia"
"7161",1997,"TON",335619233.812164,"Oceania"
"7162",1997,"TTO",10777587053.7732,"Americas"
"7163",1997,"TUN",24039179784.5818,"Africa"
"7164",1997,"TUR",390657829906.207,"Asia"
"7165",1997,"TUV",24025931.1622742,"Oceania"
"7166",1997,"TZA",16251284342.1098,"Africa"
"7167",1997,"UGA",10452668548.4305,"Africa"
"7168",1997,"UKR",67357521988.5487,"Europe"
"7169",1997,"URY",33303232466.2847,"Americas"
"7170",1997,"USA",12054756829000,"Americas"
"7171",1997,"UZB",27862556483.8121,"Asia"
"7172",1997,"VCT",495815421.393841,"Americas"
"7173",1997,"VEN",NA,"Americas"
"7174",1997,"VGB",NA,"Americas"
"7175",1997,"VIR",NA,"Americas"
"7176",1997,"VNM",64625777743.1099,"Asia"
"7177",1997,"VUT",487908176.638776,"Oceania"
"7178",1997,"WSM",510600783.647411,"Oceania"
"7179",1997,"YEM",35526885994.0194,"Asia"
"7180",1997,"ZAF",206736055498.991,"Africa"
"7181",1997,"ZMB",7440753543.99756,"Africa"
"7182",1997,"ZWE",20379619010.7206,"Africa"
"7183",1998,"ABW",2605967807.51348,"Americas"
"7184",1998,"AFG",NA,"Asia"
"7185",1998,"AGO",38169632669.2898,"Africa"
"7186",1998,"ALB",5017058469.28803,"Europe"
"7187",1998,"AND",2079163152.69985,"Europe"
"7188",1998,"ARE",166817793607.374,"Asia"
"7189",1998,"ARG",412766570325.764,"Americas"
"7190",1998,"ARM",3619393654.82187,"Asia"
"7191",1998,"ASM",NA,"Oceania"
"7192",1998,"ATG",970920131.234148,"Americas"
"7193",1998,"AUS",800228192955.163,"Oceania"
"7194",1998,"AZE",9988164830.40362,"Asia"
"7195",1998,"BDI",1992691265.77157,"Africa"
"7196",1998,"BEN",5577293421.1214,"Africa"
"7197",1998,"BFA",4667950017.22733,"Africa"
"7198",1998,"BGD",75731164300.4426,"Asia"
"7199",1998,"BHR",14065563316.8115,"Asia"
"7200",1998,"BHS",9126765315.75566,"Americas"
"7201",1998,"BIH",8642881917.13416,"Europe"
"7202",1998,"BLR",23872430402.7966,"Europe"
"7203",1998,"BLZ",860569617.074972,"Americas"
"7204",1998,"BMU",5963718852.73555,"Americas"
"7205",1998,"BOL",16838806960.5457,"Americas"
"7206",1998,"BRA",1131254256770.5,"Americas"
"7207",1998,"BRB",4209430120.61525,"Americas"
"7208",1998,"BRN",10707607989.7475,"Asia"
"7209",1998,"BTN",586973930.531814,"Asia"
"7210",1998,"BWA",6713399504.17263,"Africa"
"7211",1998,"CAF",1658914114.82883,"Africa"
"7212",1998,"CAN",959857765527.965,"Americas"
"7213",1998,"CHE",502619811840.127,"Europe"
"7214",1998,"CHL",127037444239.219,"Americas"
"7215",1998,"CHN",2371622617326.37,"Asia"
"7216",1998,"CIV",30135464902.9329,"Africa"
"7217",1998,"CMR",15821141839.0264,"Africa"
"7218",1998,"COD",18547091073.4088,"Africa"
"7219",1998,"COG",6151359337.36735,"Africa"
"7220",1998,"COL",159243919738.965,"Americas"
"7221",1998,"COM",571118048.25166,"Africa"
"7222",1998,"CPV",664980756.555003,"Africa"
"7223",1998,"CRI",28107136983.1943,"Americas"
"7224",1998,"CUB",40618768067.334,"Americas"
"7225",1998,"CUW",NA,"Americas"
"7226",1998,"CYM",NA,"Americas"
"7227",1998,"DJI",NA,"Africa"
"7228",1998,"DMA",417064730.603546,"Americas"
"7229",1998,"DOM",32160599929.1039,"Americas"
"7230",1998,"DZA",90157232197.2361,"Africa"
"7231",1998,"ECU",55429750211.1927,"Americas"
"7232",1998,"EGY",159280817655.143,"Africa"
"7233",1998,"ERI",1960377599.03212,"Africa"
"7234",1998,"ETH",15556030352.599,"Africa"
"7235",1998,"EUR",10523164810325.1,"Europe"
"7236",1998,"FJI",3114336060.39982,"Oceania"
"7237",1998,"FRO",NA,"Europe"
"7238",1998,"FSM",292542710.018472,"Oceania"
"7239",1998,"GAB",10843972169.5593,"Africa"
"7240",1998,"GBR",2163773274107.94,"Europe"
"7241",1998,"GEO",6096840743.84171,"Asia"
"7242",1998,"GHA",18531046023.0503,"Africa"
"7243",1998,"GIB",NA,"Europe"
"7244",1998,"GIN",4864614488.93158,"Africa"
"7245",1998,"GMB",855420367.242976,"Africa"
"7246",1998,"GNB",651345664.684636,"Africa"
"7247",1998,"GNQ",1817508712.82273,"Africa"
"7248",1998,"GRD",639887804.586994,"Americas"
"7249",1998,"GRL",1636385215.77379,"Americas"
"7250",1998,"GTM",34419756613.0456,"Americas"
"7251",1998,"GUM",NA,"Oceania"
"7252",1998,"GUY",2831418722.66524,"Americas"
"7253",1998,"HKG",162654571326.075,"Asia"
"7254",1998,"HND",10975338023.6348,"Americas"
"7255",1998,"HTI",10750454243.6496,"Americas"
"7256",1998,"IDN",373533752988.269,"Asia"
"7257",1998,"IMN",2924474102.36822,"Europe"
"7258",1998,"IND",708271238131.198,"Asia"
"7259",1998,"IRN",238906935392.641,"Asia"
"7260",1998,"IRQ",74134041773.4817,"Asia"
"7261",1998,"ISL",10858456575.5095,"Europe"
"7262",1998,"ISR",160307804468.076,"Asia"
"7263",1998,"JAM",12608189096.3777,"Americas"
"7264",1998,"JOR",17052114282.1853,"Asia"
"7265",1998,"JPN",3892499235707.73,"Asia"
"7266",1998,"KAZ",58688042633.6519,"Asia"
"7267",1998,"KEN",35591992582.8782,"Africa"
"7268",1998,"KGZ",3219363310.60799,"Asia"
"7269",1998,"KHM",4770581544.76681,"Asia"
"7270",1998,"KIR",125302690.634851,"Oceania"
"7271",1998,"KNA",587245232.528103,"Americas"
"7272",1998,"KOR",657074545321.938,"Asia"
"7273",1998,"KWT",59573714041.5079,"Asia"
"7274",1998,"LAO",4388013063.22522,"Asia"
"7275",1998,"LBN",25648739768.2638,"Asia"
"7276",1998,"LBR",NA,"Africa"
"7277",1998,"LBY",NA,"Africa"
"7278",1998,"LCA",1423146925.38463,"Americas"
"7279",1998,"LIE",NA,"Europe"
"7280",1998,"LKA",32667832338.2963,"Asia"
"7281",1998,"LSO",1392615303.69627,"Africa"
"7282",1998,"MAC",13246346729.262,"Asia"
"7283",1998,"MAF",NA,"Americas"
"7284",1998,"MAR",49826481077.4902,"Africa"
"7285",1998,"MCO",3641510425.07031,"Europe"
"7286",1998,"MDA",3965594551.83539,"Europe"
"7287",1998,"MDG",7030408254.3508,"Africa"
"7288",1998,"MDV",1769122795.66331,"Asia"
"7289",1998,"MEX",812779791419.35,"Americas"
"7290",1998,"MHL",150962900,"Oceania"
"7291",1998,"MKD",6099132848.09816,"Europe"
"7292",1998,"MLI",5923722223.0009,"Africa"
"7293",1998,"MMR",11875046112.3666,"Asia"
"7294",1998,"MNE",2868788882.71646,"Europe"
"7295",1998,"MNG",3661572708.05423,"Asia"
"7296",1998,"MNP",NA,"Oceania"
"7297",1998,"MOZ",4617684468.83191,"Africa"
"7298",1998,"MRT",3422914722.19783,"Africa"
"7299",1998,"MUS",5915745659.92928,"Africa"
"7300",1998,"MWI",3135265990.28273,"Africa"
"7301",1998,"MYS",128328605325.823,"Asia"
"7302",1998,"NAM",5242128224.00169,"Africa"
"7303",1998,"NCL",NA,"Oceania"
"7304",1998,"NER",4587507422.87279,"Africa"
"7305",1998,"NGA",167952769906.823,"Africa"
"7306",1998,"NIC",6573782225.9435,"Americas"
"7307",1998,"NOR",287665185491.371,"Europe"
"7308",1998,"NPL",12140519419.35,"Asia"
"7309",1998,"NRU",NA,"Oceania"
"7310",1998,"NZL",109760015341.969,"Oceania"
"7311",1998,"OMN",38172256864.3509,"Asia"
"7312",1998,"PAK",135541077856.021,"Asia"
"7313",1998,"PAN",19746147782.9381,"Americas"
"7314",1998,"PER",83863396696.4583,"Americas"
"7315",1998,"PHL",132371103155.836,"Asia"
"7316",1998,"PLW",NA,"Oceania"
"7317",1998,"PNG",11092521256.4098,"Oceania"
"7318",1998,"PRI",91492614135.1723,"Americas"
"7319",1998,"PRK",NA,"Asia"
"7320",1998,"PRY",21570409688.7918,"Americas"
"7321",1998,"PSE",7189132045.65,"Asia"
"7322",1998,"PYF",NA,"Oceania"
"7323",1998,"QAT",NA,"Asia"
"7324",1998,"RUS",666808257949.712,"Europe"
"7325",1998,"RWA",2419945487.65653,"Africa"
"7326",1998,"SAU",359621817969.018,"Asia"
