"","sector","year","co2e_emissions","sector_number"
"2183","3.D.2.b.iv.6.            Mandioca",2002,0.0559603798161869,3
"2184","3.D.2.b.iv.7.            Trigo",2002,0.0277902623440632,3
"2185","3.D.2.b.iv.8.            Pastagens",2002,2.00352246036135,3
"2186","3.D.2.b.iv.9.            Outras",2002,0.0838297527996621,3
"2187","3.D.2.b.v.         Mineralização de N associada a perda de C do solo",2002,0.173150773035499,3
"2188","3.E.   Queima prescrita de savanas",2002,NA,3
"2189","3.F.   Queima de resíduos agrícolas",2002,2.00613497782117,3
"2190","3.G.   Calagem",2002,10.623184,3
"2191","3.H.   Aplicação de Ureia",2002,1.34246543543178,3
"2192","3.I.   Outros fertilizantes Contendo Carbono",2002,NA,3
"2193","3.J.   Outro",2002,NA,3
"2194","4. Uso da Terra, Mudança do Uso da Terra e Florestas (LULUCF)",2002,1342.16995731361,4
"2195","4.A.   Floresta",2002,-187.865810878528,4
"2196","4.A.1.     Floresta permanecendo Floresta",2002,-170.789579467701,4
"2197","4.A.2.     Área convertida para floresta",2002,-17.076231410827,4
"2198","4.B.   Agricultura",2002,97.2253600091903,4
"2199","4.B.1.     Agricultura permanecendo agricultura",2002,0,4
"2200","4.B.2.     Área convertida para agricultura",2002,97.2253600091903,4
"2201","4.C.   Campos/Pastagem permanecendo Campos/Pastagem",2002,1455.95807887537,4
"2202","4.C.1.     Campos/Pastagem permanecendo Campos/Pastagem",2002,14.0521061475615,4
"2203","4.C.2.     Área convertida para Campos/Pastagem",2002,1441.90597272781,4
"2204","4.D.   Área Alagada",2002,7.37868670878577,4
"2205","4.D.1.     Área alagada permanecendo área alagada",2002,0,4
"2206","4.D.2.     Área convertida para área alagada",2002,7.37868670878577,4
"2207","4.E.   Assentamentos",2002,8.08923740240268,4
"2208","4.E.1.     Assentamentos permanecendo assentamentos",2002,0,4
"2209","4.E.2.     Área convertida para assentamentos",2002,8.08923740240268,4
"2210","4.F.   Outras Terras",2002,1.81832805131779,4
"2211","4.F.1.     Outras terras permanecendo outras terras",2002,0,4
"2212","4.F.2.     Área convertida para outras terras",2002,1.81832805131779,4
"2213","4.G.   Produtos Florestais Madeireiros",2002,-40.4339228549305,4
"2214","5. Resíduos",2002,60.911158603168,5
"2215","5.A.   Disposição de Resíduos Sólidos",2002,34.013314723407,5
"2216","5.A.1.     Locais Manejados",2002,13.8355407277262,5
"2217","5.A.3.     Locais Não Categorizados",2002,20.1777739956809,5
"2218","5.B.   Tratamento Biológico de Resíduos Sólidos",2002,0.0433347825077123,5
"2219","5.C.   Incineração e Queima a Céu Aberto de Resíduos Sólidos",2002,1.74440025472245,5
"2220","5.D.   Tratamento e Despejo de Águas Residuárias",2002,25.1101088425308,5
"2221","5.D.1.     Águas residuárias domésticas",2002,22.3911329315117,5
"2222","5.D.2.     Águas residuárias industriais",2002,2.71897591101915,5
"2223","5.E.   Outro",2002,NA,5
"2224","1. Energia",2003,290.716319104778,1
"2225","1.A.   Atividades de Queima de Combustíveis (abordagem setorial)",2003,277.574627923772,1
"2226","1.A.1.     Indústrias de Energia",2003,39.6033295626982,1
"2227","1.A.1.a.       Produção de eletricidade e calor como atividade principal",2003,16.1282424935781,1
"2228","1.A.1.b.       Refino de petróleo",2003,14.9538705116742,1
"2229","1.A.1.c.       Produção de combustíveis sólidos e outras indústrias de energia",2003,8.52121655744591,1
"2230","1.A.2.     Indústrias de Transformação e Construção",2003,61.286941665196,1
"2231","1.A.2.a.       Ferro e aço",2003,6.25432082808278,1
"2232","1.A.2.b.       Metais não ferrosos",2003,5.00942831843504,1
"2233","1.A.2.c.       Produtos quimicos",2003,14.6795840044042,1
"2234","1.A.2.d.       Celulose, papel e impressão",2003,4.72131159892468,1
"2235","1.A.2.e.       Processamento de alimentos, bebidas e tabaco",2003,5.50098499008154,1
"2236","1.A.2.f.       Minerais não metálicos",2003,12.5195193163944,1
"2237","1.A.2.g.       Equipamentos de transporte",2003,5.89509909075001,1
"2238","1.A.2.i.       Mineração (exceto combustíveis) e extração",2003,5.60734366671207,1
"2239","1.A.2.l.       Têxtil e couro",2003,1.09934985141122,1
"2240","1.A.3.     Transporte",2003,130.649726430964,1
"2241","1.A.3.a.ii.          Aviação doméstica",2003,5.91090509074162,1
"2242","1.A.3.b.       Transporte rodoviário",2003,119.317591693442,1
"2243","1.A.3.c.       Transporte Ferroviário",2003,2.33778339855524,1
"2244","1.A.3.d.ii.          Navegação doméstica",2003,3.08344624822505,1
"2245","1.A.3.e.       Outros transportes",2003,0,1
"2246","1.A.4.     Outros Setores",2003,45.2587377185462,1
"2247","1.A.4.a.       Comercial / institucional",2003,3.95562044908083,1
"2248","1.A.4.b.       Residencial",2003,25.2919126141801,1
"2249","1.A.4.c.       Agricultura / silvicultura / pesca / piscicultura",2003,16.0112046552852,1
"2250","1.A.5.     Não Especificado",2003,0.775892546368439,1
"2251","1.B.   Emissões Fugitivas a Partir da Produção de Combustíveis",2003,13.141691181006,1
"2252","1.B.1.     Combustíveis sólidos",2003,1.30163701605,1
"2253","1.B.2.     Petróleo e Gás Natural ",2003,11.840054164956,1
"2254","1.C.   Transporte e armazenamento de CO2",2003,NA,1
"2255","2. Processos industriais e uso de produtos (IPPU)",2003,74.6662939868586,2
"2256","2.A.   Indústria Mineral",2003,18.771299904302,2
"2257","2.A.1.     Produção de cimento",2003,13.0959365077794,2
"2258","2.A.2.     Produção de cal",2003,4.80871196850394,2
"2259","2.A.3.     Produção de vidro",2003,0.22295758186,2
"2260","2.A.4.     Outras utilizações de carbonatos em processos ",2003,0.643693846158689,2
"2261","2.B.   Indústria Química",2003,11.4624552373112,2
"2262","2.B.1.     Produção de amônia",2003,0.287200574232203,2
"2263","2.B.10.      Outros produtos químicos",2003,0,2
"2264","2.B.2.     Produção de ácido nítrico",2003,0.5679778705032,2
"2265","2.B.3.     Produção de ácido adípico",2003,4.29149745,2
"2266","2.B.4.     Caprolactama, glioxal e produção de ácido glioxílico",2003,0.116500095,2
"2267","2.B.5.     Produção de carbureto",2003,0.0494400890734223,2
"2268","2.B.6.     Produção de dióxido de titânio",2003,0,2
"2269","2.B.7.     Produção de carbonato de sódio",2003,0,2
"2270","2.B.8.     Produção de petroquímica e negro de fumo",2003,6.1498391585024,2
"2271","2.B.9.     Produção de fluoroquímicos",2003,0,2
"2272","2.C.   Indústria Metalúrgica",2003,42.7210630344047,2
"2273","2.C.1.     Produção de ferro e aço",2003,37.785907936111,2
"2274","2.C.2.     Produção de ferroligas",2003,0.958881072,2
"2275","2.C.3.     Produção de alumínio",2003,3.22855180025676,2
"2276","2.C.4.     Produção de magnésio",2003,0.400600832037022,2
"2277","2.C.7.     Outros não-ferrosos, fora alumínio e magnésio",2003,0.347121393999847,2
"2278","2.D.   Produtos Não Energéticos de Combustíveis e Solventes",2003,0.648988582968,2
"2279","2.E.   Indústria Eletrônica",2003,0,2
"2280","2.F.   Usos de Produtos como Substitutos para Substâncias Destruidoras da Camada de Ozônio",2003,0.890213333872709,2
"2281","2.G.   Fabricação e Uso de Outros Produtos",2003,0.172273894,2
"2282","2.H.   Outros",2003,0,2
"2283","2.H.1.     Indústria de papel e celulose",2003,0,2
"2284","2.H.2.     Indústria de alimentos e bebidas",2003,0,2
"2285","2.H.2.a.       Alimentos",2003,0,2
"2286","2.H.2.b.       Bebidas",2003,0,2
"2287","3. Agropecuária",2003,499.570368538469,3
"2288","3.A.   Fermentação Entérica",2003,351.038894521175,3
"2289","3.A.1.     Bovinos",2003,341.333218457175,3
"2290","3.A.1.a.       Bovinos de corte",2003,292.932722901175,3
"2291","3.A.1.b.       Bovinos de leite",2003,48.400495556,3
"2292","3.A.2.     Ovinos",2003,2.03790776,3
"2293","3.A.3.     Suínos",2003,0.90453734,3
"2294","3.A.4.     Outros animais",2003,6.763230964,3
"2295","3.B.   Manejo de Dejetos Animais",2003,20.6821393242792,3
"2296","3.B.1.     Bovinos",2003,10.4431561054489,3
"2297","3.B.1.a.       Bovinos de corte",2003,6.98770079943252,3
"2298","3.B.1.b.       Bovinos de leite",2003,3.45545530601635,3
"2299","3.B.2.     Ovinos",2003,0.0735709394,3
"2300","3.B.3.     Suínos",2003,7.60958576211234,3
"2301","3.B.4.     Outros animais",2003,1.21081489811283,3
"2302","3.B.5.     Emissões indiretas de N2O",2003,1.34501161920512,3
"2303","3.B.5.a.       Bovinos",2003,0.392961096012366,3
"2304","3.B.5.a.i.         Bovinos de corte",2003,0.133877621255326,3
"2305","3.B.5.a.ii.          Bovinos de leite",2003,0.25908347475704,3
"2306","3.B.5.b.       Suínos ",2003,0.321394492428268,3
"2307","3.B.5.c.vii.           Aves",2003,0.63065603076449,3
"2308","3.C.   Cultivo de Arroz",2003,10.1125720339772,3
"2309","3.D.   Solos Manejados",2003,101.097648608726,3
"2310","3.D.1.     Emissões diretas",2003,78.506678808669,3
"2311","3.D.1.a.       Fertilizantes sintéticos",2003,9.064913844211,3
"2312","3.D.1.b.       Adubos orgânicos",2003,2.84252460578352,3
"2313","3.D.1.c.       Deposição de dejetos em pastagem",2003,44.4843461168387,3
"2314","3.D.1.c.i.         Bovinos",2003,41.5252983702663,3
"2315","3.D.1.c.i.1.           Bovinos de corte",2003,32.5358114588188,3
"2316","3.D.1.c.i.2.           Bovino de leite",2003,8.98948691144745,3
"2317","3.D.1.c.ii.          Suínos ",2003,0.50794842203278,3
"2318","3.D.1.c.iii.           Outros animais",2003,2.45109932453964,3
"2319","3.D.1.d.       Resíduos agrícolas",2003,19.2256043220988,3
"2320","3.D.1.d.i.         Soja",2003,3.95988481349026,3
"2321","3.D.1.d.ii.          Milho",2003,2.58902722363798,3
"2322","3.D.1.d.iii.           Cana-de-açúcar",2003,1.04340691181986,3
"2323","3.D.1.d.iv.          Arroz",2003,0.471077868342732,3
"2324","3.D.1.d.ix.          Outras culturas temporárias",2003,0.437689567406035,3
"2325","3.D.1.d.v.         Feijão",2003,0.361080268725224,3
"2326","3.D.1.d.vi.          Mandioca",2003,0.235956118446045,3
"2327","3.D.1.d.vii.           Trigo",2003,0.244747946398717,3
"2328","3.D.1.d.viii.            Pastagens",2003,9.88273360383195,3
"2329","3.D.1.e.       Mineralização de N associada a perda de C do solo",2003,1.32606395834364,3
"2330","3.D.1.f.       Manejo de solos orgânicos",2003,1.56322596139325,3
"2331","3.D.2.     Emissões indiretas",2003,22.5909698000566,3
"2332","3.D.2.a.       Deposição atmosferica",2003,8.42640316197842,3
"2333","3.D.2.a.i.         Fertilizantes sintéticos",2003,1.84986600241211,3
"2334","3.D.2.a.ii.          Adubos orgânicos",2003,0.541282301315655,3
"2335","3.D.2.a.iii.           Deposição de dejetos diretamente no solo",2003,6.03525485825065,3
"2336","3.D.2.a.iii.1.             Bovinos",2003,5.53670644936884,3
"2337","3.D.2.a.iii.1.a.               Bovinos de corte",2003,4.33810819450918,3
"2338","3.D.2.a.iii.1.b.               Bovino de leite",2003,1.19859825485966,3
"2339","3.D.2.a.iii.2.             Suínos ",2003,0.0507948422032781,3
"2340","3.D.2.a.iii.3.             Outros animais",2003,0.447753566678534,3
"2341","3.D.2.b.       Lixiviação / escorrimento superficial",2003,14.1645666380782,3
"2342","3.D.2.b.i.         Fertilizantes sintéticos",2003,2.08294187946429,3
"2343","3.D.2.b.ii.          Adubos orgânicos",2003,0.667837679982382,3
"2344","3.D.2.b.iii.           Deposição de dejetos diretamente no solo",2003,6.78966171553198,3
"2345","3.D.2.b.iii.1.             Bovinos",2003,6.22879475553994,3
"2346","3.D.2.b.iii.2.             Suínos ",2003,0.0571441974786878,3
"2347","3.D.2.b.iii.3.             Outros animais",2003,0.503722762513351,3
"2348","3.D.2.b.iv.          Resíduos agrícolas",2003,4.32576097247223,3
"2349","3.D.2.b.iv.1.            Soja",2003,0.890974083035308,3
"2350","3.D.2.b.iv.2.            Milho",2003,0.582531125318545,3
"2351","3.D.2.b.iv.3.            Cana-de-açúcar",2003,0.234766555159469,3
"2352","3.D.2.b.iv.4.            Arroz",2003,0.105992520377115,3
"2353","3.D.2.b.iv.5.            Feijão",2003,0.0812430604631753,3
"2354","3.D.2.b.iv.6.            Mandioca",2003,0.05309012665036,3
"2355","3.D.2.b.iv.7.            Trigo",2003,0.0550682879397113,3
"2356","3.D.2.b.iv.8.            Pastagens",2003,2.22361506086219,3
"2357","3.D.2.b.iv.9.            Outras",2003,0.0984801526663579,3
"2358","3.D.2.b.v.         Mineralização de N associada a perda de C do solo",2003,0.298364390627319,3
"2359","3.E.   Queima prescrita de savanas",2003,NA,3
"2360","3.F.   Queima de resíduos agrícolas",2003,2.21694208961691,3
"2361","3.G.   Calagem",2003,12.6139823333333,3
"2362","3.H.   Aplicação de Ureia",2003,1.80818962736123,3
"2363","3.I.   Outros fertilizantes Contendo Carbono",2003,NA,3
"2364","3.J.   Outro",2003,NA,3
"2365","4. Uso da Terra, Mudança do Uso da Terra e Florestas (LULUCF)",2003,2432.62094012921,4
"2366","4.A.   Floresta",2003,-197.78549229962,4
"2367","4.A.1.     Floresta permanecendo Floresta",2003,-169.235116099564,4
"2368","4.A.2.     Área convertida para floresta",2003,-28.5503762000552,4
"2369","4.B.   Agricultura",2003,271.681619110248,4
"2370","4.B.1.     Agricultura permanecendo agricultura",2003,0,4
"2371","4.B.2.     Área convertida para agricultura",2003,271.681619110248,4
"2372","4.C.   Campos/Pastagem permanecendo Campos/Pastagem",2003,2373.45362064177,4
"2373","4.C.1.     Campos/Pastagem permanecendo Campos/Pastagem",2003,49.4106906999091,4
"2374","4.C.2.     Área convertida para Campos/Pastagem",2003,2324.04292994186,4
"2375","4.D.   Área Alagada",2003,15.8331515280618,4
"2376","4.D.1.     Área alagada permanecendo área alagada",2003,0,4
"2377","4.D.2.     Área convertida para área alagada",2003,15.8331515280618,4
"2378","4.E.   Assentamentos",2003,8.78233725429552,4
"2379","4.E.1.     Assentamentos permanecendo assentamentos",2003,0,4
"2380","4.E.2.     Área convertida para assentamentos",2003,8.78233725429552,4
"2381","4.F.   Outras Terras",2003,6.45716726980171,4
"2382","4.F.1.     Outras terras permanecendo outras terras",2003,0,4
"2383","4.F.2.     Área convertida para outras terras",2003,6.45716726980171,4
"2384","4.G.   Produtos Florestais Madeireiros",2003,-45.8014633753421,4
"2385","5. Resíduos",2003,63.3671340657998,5
"2386","5.A.   Disposição de Resíduos Sólidos",2003,35.6836871903812,5
"2387","5.A.1.     Locais Manejados",2003,15.111571548177,5
"2388","5.A.3.     Locais Não Categorizados",2003,20.5721156422042,5
"2389","5.B.   Tratamento Biológico de Resíduos Sólidos",2003,0.0447178332316936,5
"2390","5.C.   Incineração e Queima a Céu Aberto de Resíduos Sólidos",2003,1.72633828676685,5
"2391","5.D.   Tratamento e Despejo de Águas Residuárias",2003,25.9123907554201,5
"2392","5.D.1.     Águas residuárias domésticas",2003,22.9242875330442,5
"2393","5.D.2.     Águas residuárias industriais",2003,2.98810322237589,5
"2394","5.E.   Outro",2003,NA,5
"2395","1. Energia",2004,306.89844576701,1
"2396","1.A.   Atividades de Queima de Combustíveis (abordagem setorial)",2004,293.443200421379,1
"2397","1.A.1.     Indústrias de Energia",2004,45.4508464577906,1
"2398","1.A.1.a.       Produção de eletricidade e calor como atividade principal",2004,20.3701365426285,1
"2399","1.A.1.b.       Refino de petróleo",2004,15.6454713015829,1
"2400","1.A.1.c.       Produção de combustíveis sólidos e outras indústrias de energia",2004,9.43523861357914,1
"2401","1.A.2.     Indústrias de Transformação e Construção",2004,62.4091983094682,1
"2402","1.A.2.a.       Ferro e aço",2004,6.57782179387715,1
"2403","1.A.2.b.       Metais não ferrosos",2004,5.27601311000195,1
"2404","1.A.2.c.       Produtos quimicos",2004,15.50868540261,1
"2405","1.A.2.d.       Celulose, papel e impressão",2004,4.48182599934337,1
"2406","1.A.2.e.       Processamento de alimentos, bebidas e tabaco",2004,5.3685112595011,1
"2407","1.A.2.f.       Minerais não metálicos",2004,11.9145312206596,1
"2408","1.A.2.g.       Equipamentos de transporte",2004,6.05546705088352,1
"2409","1.A.2.i.       Mineração (exceto combustíveis) e extração",2004,6.02581136474125,1
"2410","1.A.2.l.       Têxtil e couro",2004,1.20053110785025,1
"2411","1.A.3.     Transporte",2004,139.029987659915,1
"2412","1.A.3.a.ii.          Aviação doméstica",2004,6.30651518436795,1
"2413","1.A.3.b.       Transporte rodoviário",2004,126.516469126816,1
"2414","1.A.3.c.       Transporte Ferroviário",2004,2.66524144817281,1
"2415","1.A.3.d.ii.          Navegação doméstica",2004,3.5417619005585,1
"2416","1.A.3.e.       Outros transportes",2004,0,1
"2417","1.A.4.     Outros Setores",2004,45.7190533785356,1
"2418","1.A.4.a.       Comercial / institucional",2004,4.12560740153671,1
"2419","1.A.4.b.       Residencial",2004,25.7608770716737,1
"2420","1.A.4.c.       Agricultura / silvicultura / pesca / piscicultura",2004,15.8325689053253,1
"2421","1.A.5.     Não Especificado",2004,0.834114615669742,1
"2422","1.B.   Emissões Fugitivas a Partir da Produção de Combustíveis",2004,13.4552453456305,1
"2423","1.B.1.     Combustíveis sólidos",2004,1.51750982412,1
"2424","1.B.2.     Petróleo e Gás Natural ",2004,11.9377355215105,1
"2425","1.C.   Transporte e armazenamento de CO2",2004,NA,1
"2426","2. Processos industriais e uso de produtos (IPPU)",2004,78.2030453031481,2
"2427","2.A.   Indústria Mineral",2004,19.4007737356653,2
"2428","2.A.1.     Produção de cimento",2004,13.2730080485858,2
"2429","2.A.2.     Produção de cal",2004,5.22810771653543,2
"2430","2.A.3.     Produção de vidro",2004,0.24470618598,2
"2431","2.A.4.     Outras utilizações de carbonatos em processos ",2004,0.654951784564153,2
"2432","2.B.   Indústria Química",2004,13.7265912721507,2
"2433","2.B.1.     Produção de amônia",2004,0.328610352986626,2
"2434","2.B.10.      Outros produtos químicos",2004,0,2
"2435","2.B.2.     Produção de ácido nítrico",2004,0.5850524911228,2
"2436","2.B.3.     Produção de ácido adípico",2004,6.2218449,2
"2437","2.B.4.     Caprolactama, glioxal e produção de ácido glioxílico",2004,0.12037572,2
"2438","2.B.5.     Produção de carbureto",2004,0.0408809678662347,2
"2439","2.B.6.     Produção de dióxido de titânio",2004,0,2
"2440","2.B.7.     Produção de carbonato de sódio",2004,0,2
"2441","2.B.8.     Produção de petroquímica e negro de fumo",2004,6.42982684017504,2
"2442","2.B.9.     Produção de fluoroquímicos",2004,0,2
"2443","2.C.   Indústria Metalúrgica",2004,43.1895955512815,2
"2444","2.C.1.     Produção de ferro e aço",2004,38.1893160169918,2
"2445","2.C.2.     Produção de ferroligas",2004,0.96495686,2
"2446","2.C.3.     Produção de alumínio",2004,3.34175133869355,2
"2447","2.C.4.     Produção de magnésio",2004,0.46180815258358,2
"2448","2.C.7.     Outros não-ferrosos, fora alumínio e magnésio",2004,0.231763183012618,2
"2449","2.D.   Produtos Não Energéticos de Combustíveis e Solventes",2004,0.662119727544,2
"2450","2.E.   Indústria Eletrônica",2004,0,2
"2451","2.F.   Usos de Produtos como Substitutos para Substâncias Destruidoras da Camada de Ozônio",2004,1.04200493950655,2
"2452","2.G.   Fabricação e Uso de Outros Produtos",2004,0.181960077,2
"2453","2.H.   Outros",2004,0,2
"2454","2.H.1.     Indústria de papel e celulose",2004,0,2
"2455","2.H.2.     Indústria de alimentos e bebidas",2004,0,2
"2456","2.H.2.a.       Alimentos",2004,0,2
"2457","2.H.2.b.       Bebidas",2004,0,2
"2458","3. Agropecuária",2004,520.185004429176,3
"2459","3.A.   Fermentação Entérica",2004,367.148665145112,3
"2460","3.A.1.     Bovinos",2004,357.329735213112,3
"2461","3.A.1.a.       Bovinos de corte",2004,306.960236537112,3
"2462","3.A.1.b.       Bovinos de leite",2004,50.369498676,3
"2463","3.A.2.     Ovinos",2004,2.10809732,3
"2464","3.A.3.     Suínos",2004,0.926388372,3
"2465","3.A.4.     Outros animais",2004,6.78444424,3
"2466","3.B.   Manejo de Dejetos Animais",2004,21.524100659524,3
"2467","3.B.1.     Bovinos",2004,11.1046214632496,3
"2468","3.B.1.a.       Bovinos de corte",2004,7.41445478891912,3
"2469","3.B.1.b.       Bovinos de leite",2004,3.69016667433047,3
"2470","3.B.2.     Ovinos",2004,0.0764269786,3
"2471","3.B.3.     Suínos",2004,7.692746512689,3
"2472","3.B.4.     Outros animais",2004,1.23128413493714,3
"2473","3.B.5.     Emissões indiretas de N2O",2004,1.41902157004831,3
"2474","3.B.5.a.       Bovinos",2004,0.431083085994701,3
"2475","3.B.5.a.i.         Bovinos de corte",2004,0.162787898883325,3
"2476","3.B.5.a.ii.          Bovinos de leite",2004,0.268295187111376,3
"2477","3.B.5.b.       Suínos ",2004,0.330706185784382,3
"2478","3.B.5.c.vii.           Aves",2004,0.657232298269228,3
"2479","3.C.   Cultivo de Arroz",2004,11.2727872679163,3
"2480","3.D.   Solos Manejados",2004,103.616963691377,3
"2481","3.D.1.     Emissões diretas",2004,80.4297924870992,3
"2482","3.D.1.a.       Fertilizantes sintéticos",2004,9.13845841219554,3
"2483","3.D.1.b.       Adubos orgânicos",2004,3.0839914790932,3
"2484","3.D.1.c.       Deposição de dejetos em pastagem",2004,46.3141602493321,3
"2485","3.D.1.c.i.         Bovinos",2004,43.3224717499272,3
"2486","3.D.1.c.i.1.           Bovinos de corte",2004,33.9689592614193,3
"2487","3.D.1.c.i.2.           Bovino de leite",2004,9.35351248850793,3
"2488","3.D.1.c.ii.          Suínos ",2004,0.518113619488717,3
"2489","3.D.1.c.iii.           Outros animais",2004,2.47357487991616,3
"2490","3.D.1.d.       Resíduos agrícolas",2004,18.9937914075984,3
"2491","3.D.1.d.i.         Soja",2004,3.77909114172804,3
"2492","3.D.1.d.ii.          Milho",2004,2.23856972629388,3
"2493","3.D.1.d.iii.           Cana-de-açúcar",2004,1.11234350666467,3
"2494","3.D.1.d.iv.          Arroz",2004,0.605263775568596,3
"2495","3.D.1.d.ix.          Outras culturas temporárias",2004,0.533112475739448,3
"2496","3.D.1.d.v.         Feijão",2004,0.324331881316734,3
"2497","3.D.1.d.vi.          Mandioca",2004,0.25707062034865,3
"2498","3.D.1.d.vii.           Trigo",2004,0.231390863377048,3
"2499","3.D.1.d.viii.            Pastagens",2004,9.91261741656138,3
"2500","3.D.1.e.       Mineralização de N associada a perda de C do solo",2004,1.32606395834364,3
"2501","3.D.1.f.       Manejo de solos orgânicos",2004,1.5733269805363,3
"2502","3.D.2.     Emissões indiretas",2004,23.1871712042776,3
"2503","3.D.2.a.       Deposição atmosferica",2004,8.71249884800751,3
"2504","3.D.2.a.i.         Fertilizantes sintéticos",2004,1.84652951118304,3
"2505","3.D.2.a.ii.          Adubos orgânicos",2004,0.585018371904531,3
"2506","3.D.2.a.iii.           Deposição de dejetos diretamente no solo",2004,6.28095096491994,3
"2507","3.D.2.a.iii.1.             Bovinos",2004,5.77632956665696,3
"2508","3.D.2.a.iii.1.a.               Bovinos de corte",2004,4.52919456818923,3
"2509","3.D.2.a.iii.1.b.               Bovino de leite",2004,1.24713499846772,3
"2510","3.D.2.a.iii.2.             Suínos ",2004,0.0518113619488717,3
"2511","3.D.2.a.iii.3.             Outros animais",2004,0.452810036314111,3
"2512","3.D.2.b.       Lixiviação / escorrimento superficial",2004,14.4746723562701,3
"2513","3.D.2.b.i.         Fertilizantes sintéticos",2004,2.10321310178571,3
"2514","3.D.2.b.ii.          Adubos orgânicos",2004,0.726900311476008,3
"2515","3.D.2.b.iii.           Deposição de dejetos diretamente no solo",2004,7.06606983553494,3
"2516","3.D.2.b.iii.1.             Bovinos",2004,6.49837076248908,3
"2517","3.D.2.b.iii.2.             Suínos ",2004,0.0582877821924807,3
"2518","3.D.2.b.iii.3.             Outros animais",2004,0.509411290853375,3
"2519","3.D.2.b.iv.          Resíduos agrícolas",2004,4.28012471684612,3
"2520","3.D.2.b.iv.1.            Soja",2004,0.850295506888808,3
"2521","3.D.2.b.iv.2.            Milho",2004,0.503678188416123,3
"2522","3.D.2.b.iv.3.            Cana-de-açúcar",2004,0.250277288999551,3
"2523","3.D.2.b.iv.4.            Arroz",2004,0.136184349502934,3
"2524","3.D.2.b.iv.5.            Feijão",2004,0.0729746732962651,3
"2525","3.D.2.b.iv.6.            Mandioca",2004,0.0578408895784463,3
"2526","3.D.2.b.iv.7.            Trigo",2004,0.0520629442598357,3
"2527","3.D.2.b.iv.8.            Pastagens",2004,2.23033891872631,3
"2528","3.D.2.b.iv.9.            Outras",2004,0.126471957177849,3
"2529","3.D.2.b.v.         Mineralização de N associada a perda de C do solo",2004,0.298364390627319,3
"2530","3.E.   Queima prescrita de savanas",2004,NA,3
"2531","3.F.   Queima de resíduos agrícolas",2004,2.2926836475584,3
"2532","3.G.   Calagem",2004,12.5457713333333,3
"2533","3.H.   Aplicação de Ureia",2004,1.78403268435535,3
"2534","3.I.   Outros fertilizantes Contendo Carbono",2004,NA,3
"2535","3.J.   Outro",2004,NA,3
"2536","4. Uso da Terra, Mudança do Uso da Terra e Florestas (LULUCF)",2004,2627.79677418267,4
"2537","4.A.   Floresta",2004,-197.054748520827,4
"2538","4.A.1.     Floresta permanecendo Floresta",2004,-172.495234378256,4
"2539","4.A.2.     Área convertida para floresta",2004,-24.559514142571,4
"2540","4.B.   Agricultura",2004,284.067407514535,4
"2541","4.B.1.     Agricultura permanecendo agricultura",2004,0,4
"2542","4.B.2.     Área convertida para agricultura",2004,284.067407514535,4
"2543","4.C.   Campos/Pastagem permanecendo Campos/Pastagem",2004,2556.66969566024,4
"2544","4.C.1.     Campos/Pastagem permanecendo Campos/Pastagem",2004,52.502349662306,4
"2545","4.C.2.     Área convertida para Campos/Pastagem",2004,2504.16734599794,4
"2546","4.D.   Área Alagada",2004,16.1656807484454,4
"2547","4.D.1.     Área alagada permanecendo área alagada",2004,0,4
"2548","4.D.2.     Área convertida para área alagada",2004,16.1656807484454,4
"2549","4.E.   Assentamentos",2004,9.00656274696239,4
"2550","4.E.1.     Assentamentos permanecendo assentamentos",2004,0,4
"2551","4.E.2.     Área convertida para assentamentos",2004,9.00656274696239,4
"2552","4.F.   Outras Terras",2004,6.88965343977115,4
"2553","4.F.1.     Outras terras permanecendo outras terras",2004,0,4
"2554","4.F.2.     Área convertida para outras terras",2004,6.88965343977115,4
"2555","4.G.   Produtos Florestais Madeireiros",2004,-47.9474774064615,4
"2556","5. Resíduos",2004,64.3944953404336,5
"2557","5.A.   Disposição de Resíduos Sólidos",2004,35.5900102440099,5
"2558","5.A.1.     Locais Manejados",2004,14.8564637472311,5
"2559","5.A.3.     Locais Não Categorizados",2004,20.7335464967788,5
"2560","5.B.   Tratamento Biológico de Resíduos Sólidos",2004,0.0477605603391176,5
"2561","5.C.   Incineração e Queima a Céu Aberto de Resíduos Sólidos",2004,1.73334191492265,5
"2562","5.D.   Tratamento e Despejo de Águas Residuárias",2004,27.0233826211619,5
"2563","5.D.1.     Águas residuárias domésticas",2004,23.5326879799747,5
"2564","5.D.2.     Águas residuárias industriais",2004,3.49069464118723,5
"2565","5.E.   Outro",2004,NA,5
"2566","1. Energia",2005,317.208777617505,1
"2567","1.A.   Atividades de Queima de Combustíveis (abordagem setorial)",2005,298.5782823988,1
"2568","1.A.1.     Indústrias de Energia",2005,47.3333497393351,1
"2569","1.A.1.a.       Produção de eletricidade e calor como atividade principal",2005,20.9931969191569,1
"2570","1.A.1.b.       Refino de petróleo",2005,17.0139638146464,1
"2571","1.A.1.c.       Produção de combustíveis sólidos e outras indústrias de energia",2005,9.32618900553191,1
"2572","1.A.2.     Indústrias de Transformação e Construção",2005,65.3964914718309,1
"2573","1.A.2.a.       Ferro e aço",2005,6.89678103336394,1
"2574","1.A.2.b.       Metais não ferrosos",2005,5.41409669491988,1
"2575","1.A.2.c.       Produtos quimicos",2005,15.3099939519319,1
