"","year","iso3c","gdp","continent"
"5626",1986,"CHN",763932666262.02,"Asia"
"5627",1986,"CIV",22166845621.9271,"Africa"
"5628",1986,"CMR",18540851264.058,"Africa"
"5629",1986,"COD",30899472095.5248,"Africa"
"5630",1986,"COG",5296396624.24223,"Africa"
"5631",1986,"COL",101888854551.783,"Americas"
"5632",1986,"COM",498183223.821542,"Africa"
"5633",1986,"CPV",243853508.647191,"Africa"
"5634",1986,"CRI",15894573760.6203,"Americas"
"5635",1986,"CUB",53337196219.4258,"Americas"
"5636",1986,"CUW",NA,"Americas"
"5637",1986,"CYM",NA,"Americas"
"5638",1986,"CYP",7371352178.22803,"Asia"
"5639",1986,"CZE",NA,"Europe"
"5640",1986,"DEU",2035813239917.97,"Europe"
"5641",1986,"DJI",NA,"Africa"
"5642",1986,"DMA",290516314.607904,"Americas"
"5643",1986,"DNK",197326551524.823,"Europe"
"5644",1986,"DOM",17995349157.118,"Americas"
"5645",1986,"DZA",77784321796.8896,"Africa"
"5646",1986,"ECU",39495712166.1056,"Americas"
"5647",1986,"EGY",94862819131.6917,"Africa"
"5648",1986,"ERI",NA,"Africa"
"5649",1986,"ESP",610745866705.075,"Europe"
"5650",1986,"EST",NA,"Europe"
"5651",1986,"ETH",11290614170.0728,"Africa"
"5652",1986,"FIN",135235166717.626,"Europe"
"5653",1986,"FJI",2464298798.31479,"Oceania"
"5654",1986,"FRA",1439208830839.83,"Europe"
"5655",1986,"FRO",NA,"Europe"
"5656",1986,"FSM",218165732.316142,"Oceania"
"5657",1986,"GAB",7698287634.93325,"Africa"
"5658",1986,"GBR",1564573394765.27,"Europe"
"5659",1986,"GEO",20141724170.277,"Asia"
"5660",1986,"GHA",10955123682.9965,"Africa"
"5661",1986,"GIB",NA,"Europe"
"5662",1986,"GIN",2961299807.36361,"Africa"
"5663",1986,"GMB",591842768.419131,"Africa"
"5664",1986,"GNB",538184362.583593,"Africa"
"5665",1986,"GNQ",167003445.867444,"Africa"
"5666",1986,"GRC",149567567935.573,"Europe"
"5667",1986,"GRD",420681066.615958,"Americas"
"5668",1986,"GRL",1420492850.1127,"Americas"
"5669",1986,"GTM",21461487955.504,"Americas"
"5670",1986,"GUM",NA,"Oceania"
"5671",1986,"GUY",1990453175.39845,"Americas"
"5672",1986,"HKG",93234218681.8888,"Asia"
"5673",1986,"HND",7467388084.91573,"Americas"
"5674",1986,"HRV",NA,"Europe"
"5675",1986,"HTI",11426348037.8782,"Americas"
"5676",1986,"HUN",NA,"Europe"
"5677",1986,"IDN",211028101123.628,"Asia"
"5678",1986,"IMN",1412726840.68441,"Europe"
"5679",1986,"IND",365081718780.636,"Asia"
"5680",1986,"IRL",63714746310.9848,"Europe"
"5681",1986,"IRN",163656763891.765,"Asia"
"5682",1986,"IRQ",37106252976.3974,"Asia"
"5683",1986,"ISL",NA,"Europe"
"5684",1986,"ISR",NA,"Asia"
"5685",1986,"ITA",1374798277104.21,"Europe"
"5686",1986,"JAM",8602268547.77464,"Americas"
"5687",1986,"JOR",12547814247.1743,"Asia"
"5688",1986,"JPN",2861745799353.04,"Asia"
"5689",1986,"KAZ",NA,"Asia"
"5690",1986,"KEN",24797210380.2009,"Africa"
"5691",1986,"KGZ",4159487563.13423,"Asia"
"5692",1986,"KHM",NA,"Asia"
"5693",1986,"KIR",115664022.124477,"Oceania"
"5694",1986,"KNA",334282182.717831,"Americas"
"5695",1986,"KOR",270332469174.275,"Asia"
"5696",1986,"KWT",NA,"Asia"
"5697",1986,"LAO",2324692325.89361,"Asia"
"5698",1986,"LBN",NA,"Asia"
"5699",1986,"LBR",NA,"Africa"
"5700",1986,"LBY",NA,"Africa"
"5701",1986,"LCA",820226602.186988,"Americas"
"5702",1986,"LIE",NA,"Europe"
"5703",1986,"LKA",19144328812.0849,"Asia"
"5704",1986,"LSO",787196601.818813,"Africa"
"5705",1986,"LTU",NA,"Europe"
"5706",1986,"LUX",19329634309.046,"Europe"
"5707",1986,"LVA",NA,"Europe"
"5708",1986,"MAC",7519113883.21196,"Asia"
"5709",1986,"MAF",NA,"Americas"
"5710",1986,"MAR",32493925124.6223,"Africa"
"5711",1986,"MCO",2804007237.59576,"Europe"
"5712",1986,"MDA",NA,"Europe"
"5713",1986,"MDG",5781711155.79725,"Africa"
"5714",1986,"MDV",NA,"Asia"
"5715",1986,"MEX",555163258083.49,"Americas"
"5716",1986,"MHL",117041501.173423,"Oceania"
"5717",1986,"MKD",NA,"Europe"
"5718",1986,"MLI",3854798442.63583,"Africa"
"5719",1986,"MLT",2749177188.50549,"Europe"
"5720",1986,"MMR",8560313025.5341,"Asia"
"5721",1986,"MNE",NA,"Europe"
"5722",1986,"MNG",3489180268.14832,"Asia"
"5723",1986,"MNP",NA,"Oceania"
"5724",1986,"MOZ",2142177690.35888,"Africa"
"5725",1986,"MRT",2630541243.04574,"Africa"
"5726",1986,"MUS",3023557335.20964,"Africa"
"5727",1986,"MWI",2083079740.42902,"Africa"
"5728",1986,"MYS",54280645791.9086,"Asia"
"5729",1986,"NAM",3605608240.48431,"Africa"
"5730",1986,"NCL",NA,"Oceania"
"5731",1986,"NER",3622453368.73448,"Africa"
"5732",1986,"NGA",119854730668.533,"Africa"
"5733",1986,"NIC",6147503109.85949,"Americas"
"5734",1986,"NLD",405296031589.146,"Europe"
"5735",1986,"NOR",201835734215.149,"Europe"
"5736",1986,"NPL",6918489557.86282,"Asia"
"5737",1986,"NRU",NA,"Oceania"
"5738",1986,"NZL",87124608169.5985,"Oceania"
"5739",1986,"OMN",22408936893.4462,"Asia"
"5740",1986,"PAK",79239060260.731,"Asia"
"5741",1986,"PAN",13607248431.1972,"Americas"
"5742",1986,"PER",71979962432.1715,"Americas"
"5743",1986,"PHL",87879755422.624,"Asia"
"5744",1986,"PLW",NA,"Oceania"
"5745",1986,"PNG",7291808633.47004,"Oceania"
"5746",1986,"POL",NA,"Europe"
"5747",1986,"PRI",58362843987.8155,"Americas"
"5748",1986,"PRK",NA,"Asia"
"5749",1986,"PRT",114936870156.935,"Europe"
"5750",1986,"PRY",12913870752.9813,"Americas"
"5751",1986,"PSE",NA,"Asia"
"5752",1986,"PYF",NA,"Oceania"
"5753",1986,"QAT",NA,"Asia"
"5754",1986,"ROU",NA,"Europe"
"5755",1986,"RUS",NA,"Europe"
"5756",1986,"RWA",2662846557.23226,"Africa"
"5757",1986,"SAU",234082228712.64,"Asia"
"5758",1986,"SDN",18672397140.6315,"Africa"
"5759",1986,"SEN",7033317631.21944,"Africa"
"5760",1986,"SGP",47515711376.2002,"Asia"
"5761",1986,"SLB",531753993.089216,"Oceania"
"5762",1986,"SLE",2305943101.61684,"Africa"
"5763",1986,"SLV",11471415237.5189,"Americas"
"5764",1986,"SMR",NA,"Europe"
"5765",1986,"SOM",NA,"Africa"
"5766",1986,"SRB",NA,"Europe"
"5767",1986,"SSD",NA,"Africa"
"5768",1986,"STP",NA,"Africa"
"5769",1986,"SUR",2654339688.31749,"Americas"
"5770",1986,"SVK",NA,"Europe"
"5771",1986,"SVN",NA,"Europe"
"5772",1986,"SWE",269881308726.533,"Europe"
"5773",1986,"SWZ",1112893373.92085,"Africa"
"5774",1986,"SXM",NA,"Americas"
"5775",1986,"SYC",447739374.318023,"Africa"
"5776",1986,"SYR",10809758948.8744,"Asia"
"5777",1986,"TCA",NA,"Americas"
"5778",1986,"TCD",2207846939.0513,"Africa"
"5779",1986,"TGO",1802189996.79545,"Africa"
"5780",1986,"THA",93087666743.6426,"Asia"
"5781",1986,"TJK",6778654201.29143,"Asia"
"5782",1986,"TKM",NA,"Asia"
"5783",1986,"TLS",NA,"Asia"
"5784",1986,"TON",262786890.934538,"Oceania"
"5785",1986,"TTO",8360516742.32748,"Americas"
"5786",1986,"TUN",15008618740.7879,"Africa"
"5787",1986,"TUR",235203039804.711,"Asia"
"5788",1986,"TUV",NA,"Oceania"
"5789",1986,"TZA",NA,"Africa"
"5790",1986,"UGA",5097781839.78773,"Africa"
"5791",1986,"UKR",NA,"Europe"
"5792",1986,"URY",21558600315.8237,"Americas"
"5793",1986,"USA",8612327876000,"Americas"
"5794",1986,"UZB",NA,"Asia"
"5795",1986,"VCT",327438703.478536,"Americas"
"5796",1986,"VEN",NA,"Americas"
"5797",1986,"VGB",NA,"Americas"
"5798",1986,"VIR",NA,"Americas"
"5799",1986,"VNM",29981412477.1241,"Asia"
"5800",1986,"VUT",357483460.044053,"Oceania"
"5801",1986,"WSM",456965211.378655,"Oceania"
"5802",1986,"YEM",NA,"Asia"
"5803",1986,"ZAF",170512283791.787,"Africa"
"5804",1986,"ZMB",6364287627.82108,"Africa"
"5805",1986,"ZWE",13836008255.6052,"Africa"
"5806",1987,"ABW",1253019985.81299,"Americas"
"5807",1987,"AFG",NA,"Asia"
"5808",1987,"AGO",34660728934.432,"Africa"
"5809",1987,"ALB",5391924672.26345,"Europe"
"5810",1987,"AND",1432681662.6703,"Europe"
"5811",1987,"ARE",93259081262.748,"Asia"
"5812",1987,"ARG",296785426414.167,"Americas"
"5813",1987,"ARM",NA,"Asia"
"5814",1987,"ASM",NA,"Oceania"
"5815",1987,"ATG",651025662.211974,"Americas"
"5816",1987,"AUS",554677554933.462,"Oceania"
"5817",1987,"AUT",214810037098.103,"Europe"
"5818",1987,"AZE",NA,"Asia"
"5819",1987,"BDI",2165793262.40454,"Africa"
"5820",1987,"BEL",262481414890.165,"Europe"
"5821",1987,"BEN",3615810388.11729,"Africa"
"5822",1987,"BFA",2832192740.53431,"Africa"
"5823",1987,"BGD",47494308687.072,"Asia"
"5824",1987,"BGR",39580615170.2135,"Europe"
"5825",1987,"BHR",8030033862.1097,"Asia"
"5826",1987,"BHS",8023459614.26896,"Americas"
"5827",1987,"BIH",NA,"Europe"
"5828",1987,"BLR",NA,"Europe"
"5829",1987,"BLZ",426908429.201001,"Americas"
"5830",1987,"BMU",4905305774.52188,"Americas"
"5831",1987,"BOL",10714273722.8018,"Americas"
"5832",1987,"BRA",930108487676.71,"Americas"
"5833",1987,"BRB",3780556600.64181,"Americas"
"5834",1987,"BRN",8995852317.25395,"Asia"
"5835",1987,"BTN",336111135.153956,"Asia"
"5836",1987,"BWA",3234226446.72558,"Africa"
"5837",1987,"CAF",1470809657.0471,"Africa"
"5838",1987,"CAN",NA,"Americas"
"5839",1987,"CHE",422008696742.049,"Europe"
"5840",1987,"CHL",59557114174.2225,"Americas"
"5841",1987,"CHN",852987565219.692,"Asia"
"5842",1987,"CIV",22089489335.8305,"Africa"
"5843",1987,"CMR",18142844041.1064,"Africa"
"5844",1987,"COD",31726231488.1307,"Africa"
"5845",1987,"COG",5306426762.23843,"Africa"
"5846",1987,"COL",107359198019.181,"Americas"
"5847",1987,"COM",506342389.851343,"Africa"
"5848",1987,"CPV",254361311.739352,"Africa"
"5849",1987,"CRI",16651876017.0166,"Americas"
"5850",1987,"CUB",52055944739.4346,"Americas"
"5851",1987,"CUW",NA,"Americas"
"5852",1987,"CYM",NA,"Americas"
"5853",1987,"CYP",7892156697.86376,"Asia"
"5854",1987,"CZE",NA,"Europe"
"5855",1987,"DEU",2064358428392.72,"Europe"
"5856",1987,"DJI",NA,"Africa"
"5857",1987,"DMA",308840808.702232,"Americas"
"5858",1987,"DNK",197828286475.179,"Europe"
"5859",1987,"DOM",19816004739.4224,"Americas"
"5860",1987,"DZA",77239833468.801,"Africa"
"5861",1987,"ECU",39393379286.0295,"Americas"
"5862",1987,"EGY",98498676310.9552,"Africa"
"5863",1987,"ERI",NA,"Africa"
"5864",1987,"ESP",644624688188.083,"Europe"
"5865",1987,"EST",NA,"Europe"
"5866",1987,"ETH",12855417691.7145,"Africa"
"5867",1987,"FIN",140069588805.624,"Europe"
"5868",1987,"FJI",2301284940.10029,"Oceania"
"5869",1987,"FRA",1476079926691.29,"Europe"
"5870",1987,"FRO",NA,"Europe"
"5871",1987,"FSM",220783197.610877,"Oceania"
"5872",1987,"GAB",6378335987.22336,"Africa"
"5873",1987,"GBR",1648946743566.27,"Europe"
"5874",1987,"GEO",20399949704.5182,"Asia"
"5875",1987,"GHA",11480410785.5588,"Africa"
"5876",1987,"GIB",NA,"Europe"
"5877",1987,"GIN",3059020890.03781,"Africa"
"5878",1987,"GMB",606368558.402168,"Africa"
"5879",1987,"GNB",553791709.138595,"Africa"
"5880",1987,"GNQ",174412950.146416,"Africa"
"5881",1987,"GRC",146189041098.27,"Europe"
"5882",1987,"GRD",458952211.318165,"Americas"
"5883",1987,"GRL",1498845418.90675,"Americas"
"5884",1987,"GTM",22222079505.602,"Americas"
"5885",1987,"GUM",NA,"Oceania"
"5886",1987,"GUY",2008355243.47719,"Americas"
"5887",1987,"HKG",105726264418.852,"Asia"
"5888",1987,"HND",7963099888.40904,"Americas"
"5889",1987,"HRV",NA,"Europe"
"5890",1987,"HTI",11335662975.2257,"Americas"
"5891",1987,"HUN",NA,"Europe"
"5892",1987,"IDN",221423192104.645,"Asia"
"5893",1987,"IMN",1552535187.12834,"Europe"
"5894",1987,"IND",379558507284.664,"Asia"
"5895",1987,"IRL",66685823086.0924,"Europe"
"5896",1987,"IRN",164650281204.915,"Asia"
"5897",1987,"IRQ",40559094229.5536,"Asia"
"5898",1987,"ISL",NA,"Europe"
"5899",1987,"ISR",NA,"Asia"
"5900",1987,"ITA",1418681296830.4,"Europe"
"5901",1987,"JAM",9277577151.93829,"Americas"
"5902",1987,"JOR",12839334399.6656,"Asia"
"5903",1987,"JPN",2997125430891.22,"Asia"
"5904",1987,"KAZ",NA,"Asia"
"5905",1987,"KEN",26269447404.1107,"Africa"
"5906",1987,"KGZ",4296749337.27334,"Asia"
"5907",1987,"KHM",NA,"Asia"
"5908",1987,"KIR",105061486.763067,"Oceania"
"5909",1987,"KNA",356178819.722801,"Americas"
"5910",1987,"KOR",304728740250.584,"Asia"
"5911",1987,"KWT",NA,"Asia"
"5912",1987,"LAO",2291547039.8117,"Asia"
"5913",1987,"LBN",NA,"Asia"
"5914",1987,"LBR",NA,"Africa"
"5915",1987,"LBY",NA,"Africa"
"5916",1987,"LCA",852410090.820134,"Americas"
"5917",1987,"LIE",NA,"Europe"
"5918",1987,"LKA",19474685396.7866,"Asia"
"5919",1987,"LSO",792940997.570059,"Africa"
"5920",1987,"LTU",NA,"Europe"
"5921",1987,"LUX",20093343238.1366,"Europe"
"5922",1987,"LVA",NA,"Europe"
"5923",1987,"MAC",8593944450.95746,"Asia"
"5924",1987,"MAF",NA,"Americas"
"5925",1987,"MAR",32388318543.6062,"Africa"
"5926",1987,"MCO",2873674877.18881,"Europe"
"5927",1987,"MDA",NA,"Europe"
"5928",1987,"MDG",5849641246.84964,"Africa"
"5929",1987,"MDV",NA,"Asia"
"5930",1987,"MEX",564725608284.547,"Americas"
"5931",1987,"MHL",128000979.165511,"Oceania"
"5932",1987,"MKD",NA,"Europe"
"5933",1987,"MLI",3849433939.78775,"Africa"
"5934",1987,"MLT",2862182514.14623,"Europe"
"5935",1987,"MMR",8344280219.98741,"Asia"
"5936",1987,"MNE",NA,"Europe"
"5937",1987,"MNG",3609858748.15265,"Asia"
"5938",1987,"MNP",NA,"Oceania"
"5939",1987,"MOZ",2457077819.89943,"Africa"
"5940",1987,"MRT",2680531631.93207,"Africa"
"5941",1987,"MUS",3292383022.04736,"Africa"
"5942",1987,"MWI",2116934768.57019,"Africa"
"5943",1987,"MYS",57098860070.74,"Asia"
"5944",1987,"NAM",3733743233.50492,"Africa"
"5945",1987,"NCL",NA,"Oceania"
"5946",1987,"NER",3625651319.87873,"Africa"
"5947",1987,"NGA",123690232428.232,"Africa"
"5948",1987,"NIC",6104080040.83407,"Americas"
"5949",1987,"NLD",413123305869.383,"Europe"
"5950",1987,"NOR",205374723571.355,"Europe"
"5951",1987,"NPL",7035800730.44304,"Asia"
"5952",1987,"NRU",NA,"Oceania"
"5953",1987,"NZL",87970273540.3337,"Oceania"
"5954",1987,"OMN",21637893742.7798,"Asia"
"5955",1987,"PAK",84351836238.2835,"Asia"
"5956",1987,"PAN",13361085757.6231,"Americas"
"5957",1987,"PER",78980838978.9461,"Americas"
"5958",1987,"PHL",91712903094.8801,"Asia"
"5959",1987,"PLW",NA,"Oceania"
"5960",1987,"PNG",7493827815.06668,"Oceania"
"5961",1987,"POL",NA,"Europe"
"5962",1987,"PRI",61729795817.591,"Americas"
"5963",1987,"PRK",NA,"Asia"
"5964",1987,"PRT",122271444847.971,"Europe"
"5965",1987,"PRY",13893039740.3125,"Americas"
"5966",1987,"PSE",NA,"Asia"
"5967",1987,"PYF",NA,"Oceania"
"5968",1987,"QAT",NA,"Asia"
"5969",1987,"ROU",NA,"Europe"
"5970",1987,"RUS",NA,"Europe"
"5971",1987,"RWA",2662206512.57118,"Africa"
"5972",1987,"SAU",218556734221.537,"Asia"
"5973",1987,"SDN",21327777189.6402,"Africa"
"5974",1987,"SEN",7473312375.26126,"Africa"
"5975",1987,"SGP",52646348559.7905,"Asia"
"5976",1987,"SLB",576539096.744247,"Oceania"
"5977",1987,"SLE",2472692044.08653,"Africa"
"5978",1987,"SLV",11759137742.8139,"Americas"
"5979",1987,"SMR",NA,"Europe"
"5980",1987,"SOM",NA,"Africa"
"5981",1987,"SRB",NA,"Europe"
"5982",1987,"SSD",NA,"Africa"
"5983",1987,"STP",NA,"Africa"
"5984",1987,"SUR",2489770627.64181,"Americas"
"5985",1987,"SVK",NA,"Europe"
"5986",1987,"SVN",NA,"Europe"
"5987",1987,"SWE",278932704065.054,"Europe"
"5988",1987,"SWZ",1275449148.82176,"Africa"
"5989",1987,"SXM",NA,"Americas"
"5990",1987,"SYC",467458296.746593,"Africa"
"5991",1987,"SYR",10991609615.2635,"Asia"
"5992",1987,"TCA",NA,"Americas"
"5993",1987,"TCD",2155105703.76333,"Africa"
"5994",1987,"TGO",1811384088.57334,"Africa"
"5995",1987,"THA",101948631494.21,"Asia"
"5996",1987,"TJK",6697310347.85357,"Asia"
"5997",1987,"TKM",9134688479.30854,"Asia"
"5998",1987,"TLS",NA,"Asia"
"5999",1987,"TON",270632755.651599,"Oceania"
"6000",1987,"TTO",7979128483.92374,"Americas"
"6001",1987,"TUN",16014401978.8798,"Africa"
"6002",1987,"TUR",257513315504.051,"Asia"
"6003",1987,"TUV",NA,"Oceania"
"6004",1987,"TZA",NA,"Africa"
"6005",1987,"UGA",5299751000.54923,"Africa"
"6006",1987,"UKR",161845915277.291,"Europe"
"6007",1987,"URY",23281808818.4512,"Americas"
"6008",1987,"USA",8910249999000,"Americas"
"6009",1987,"UZB",28089418177.5907,"Asia"
"6010",1987,"VCT",328873131.134411,"Americas"
"6011",1987,"VEN",NA,"Americas"
"6012",1987,"VGB",NA,"Americas"
"6013",1987,"VIR",NA,"Americas"
"6014",1987,"VNM",31055787288.68,"Asia"
"6015",1987,"VUT",347138122.062025,"Oceania"
"6016",1987,"WSM",459172792.210191,"Oceania"
"6017",1987,"YEM",NA,"Asia"
"6018",1987,"ZAF",174094295393.077,"Africa"
"6019",1987,"ZMB",6534574435.21006,"Africa"
"6020",1987,"ZWE",13995224350.2257,"Africa"
"6021",1988,"ABW",1486691280.4646,"Americas"
"6022",1988,"AFG",NA,"Asia"
"6023",1988,"AGO",36785047049.076,"Africa"
"6024",1988,"ALB",5315357203.75915,"Europe"
"6025",1988,"AND",1505667140.02062,"Europe"
"6026",1988,"ARE",90816711999.0342,"Asia"
"6027",1988,"ARG",293550663098.28,"Americas"
"6028",1988,"ARM",NA,"Asia"
"6029",1988,"ASM",NA,"Oceania"
"6030",1988,"ATG",684965406.632283,"Americas"
"6031",1988,"AUS",586536446754.782,"Oceania"
"6032",1988,"AUT",221889917930.629,"Europe"
"6033",1988,"AZE",NA,"Asia"
"6034",1988,"BDI",2274754849.20289,"Africa"
"6035",1988,"BEL",274878960387.47,"Europe"
"6036",1988,"BEN",3738937601.22939,"Africa"
"6037",1988,"BFA",2996335103.75436,"Africa"
"6038",1988,"BGD",48641893176.7727,"Asia"
"6039",1988,"BGR",43912591617.6909,"Europe"
"6040",1988,"BHR",8592135561.90565,"Asia"
"6041",1988,"BHS",8208778075.64358,"Americas"
"6042",1988,"BIH",NA,"Europe"
"6043",1988,"BLR",NA,"Europe"
"6044",1988,"BLZ",468692994.374546,"Americas"
"6045",1988,"BMU",5104276008.74953,"Americas"
"6046",1988,"BOL",11026006026.5571,"Americas"
"6047",1988,"BRA",929550422584.105,"Americas"
"6048",1988,"BRB",3913079561.80149,"Americas"
"6049",1988,"BRN",9094569846.86158,"Asia"
"6050",1988,"BTN",352134806.751018,"Asia"
"6051",1988,"BWA",3863282504.4655,"Africa"
"6052",1988,"CAF",1495962933.20629,"Africa"
"6053",1988,"CAN",NA,"Americas"
"6054",1988,"CHE",435840438498.306,"Europe"
"6055",1988,"CHL",63931649993.9497,"Americas"
"6056",1988,"CHN",948714904915.565,"Asia"
"6057",1988,"CIV",22340532839.7559,"Africa"
"6058",1988,"CMR",16723414693.5203,"Africa"
"6059",1988,"COD",31875465759.9046,"Africa"
"6060",1988,"COG",5400152237.54876,"Africa"
"6061",1988,"COL",111722461821.308,"Americas"
"6062",1988,"COM",519949730.950803,"Africa"
"6063",1988,"CPV",269614990.565437,"Africa"
"6064",1988,"CRI",17223392943.4393,"Americas"
"6065",1988,"CUB",53984898545.8836,"Americas"
"6066",1988,"CUW",NA,"Americas"
"6067",1988,"CYM",NA,"Americas"
"6068",1988,"CYP",8574573954.74867,"Asia"
"6069",1988,"CZE",NA,"Europe"
"6070",1988,"DEU",2140889060189.9,"Europe"
"6071",1988,"DJI",NA,"Africa"
"6072",1988,"DMA",332981730.428901,"Americas"
"6073",1988,"DNK",197801379443.834,"Europe"
"6074",1988,"DOM",20243230535.1792,"Americas"
"6075",1988,"DZA",76467430893.3915,"Africa"
"6076",1988,"ECU",41713833407.2993,"Americas"
"6077",1988,"EGY",103878004710.967,"Africa"
"6078",1988,"ERI",NA,"Africa"
"6079",1988,"ESP",677463960307.224,"Europe"
"6080",1988,"EST",NA,"Europe"
"6081",1988,"ETH",12920167201.2278,"Africa"
"6082",1988,"FIN",147377229809.942,"Europe"
"6083",1988,"FJI",2323279583.02379,"Oceania"
"6084",1988,"FRA",1546092496504.92,"Europe"
"6085",1988,"FRO",NA,"Europe"
"6086",1988,"FSM",226410747.994556,"Oceania"
"6087",1988,"GAB",7197655776.13204,"Africa"
"6088",1988,"GBR",1743471192961.3,"Europe"
"6089",1988,"GEO",21533280758.4728,"Asia"
"6090",1988,"GHA",12126547679.5239,"Africa"
"6091",1988,"GIB",NA,"Europe"
"6092",1988,"GIN",3251987497.57108,"Africa"
"6093",1988,"GMB",633514629.282643,"Africa"
"6094",1988,"GNB",579266127.694456,"Africa"
"6095",1988,"GNQ",179044071.251872,"Africa"
"6096",1988,"GRC",152457424423.282,"Europe"
"6097",1988,"GRD",472568367.438133,"Americas"
"6098",1988,"GRL",1582834881.34706,"Americas"
"6099",1988,"GTM",23087048852.8383,"Americas"
"6100",1988,"GUM",NA,"Oceania"
"6101",1988,"GUY",1934175977.77938,"Americas"
"6102",1988,"HKG",114725244375.437,"Asia"
"6103",1988,"HND",8102138304.50314,"Americas"
"6104",1988,"HRV",NA,"Europe"
"6105",1988,"HTI",11358382686.0645,"Americas"
"6106",1988,"HUN",NA,"Europe"
"6107",1988,"IDN",234222556376.596,"Asia"
"6108",1988,"IMN",1736190109.65329,"Europe"
"6109",1988,"IND",416101576419.848,"Asia"
"6110",1988,"IRL",70165098658.632,"Europe"
"6111",1988,"IRN",155670544243.092,"Asia"
"6112",1988,"IRQ",40551373020.4174,"Asia"
"6113",1988,"ISL",NA,"Europe"
"6114",1988,"ISR",NA,"Asia"
"6115",1988,"ITA",1478186143210.83,"Europe"
"6116",1988,"JAM",9646296087.66834,"Americas"
"6117",1988,"JOR",13027067272.736,"Asia"
"6118",1988,"JPN",3200480994083.23,"Asia"
"6119",1988,"KAZ",NA,"Asia"
"6120",1988,"KEN",27898989515.0556,"Africa"
"6121",1988,"KGZ",4863921541.23968,"Asia"
"6122",1988,"KHM",NA,"Asia"
"6123",1988,"KIR",114700155.27344,"Oceania"
"6124",1988,"KNA",389037651.426078,"Americas"
"6125",1988,"KOR",341258754859.513,"Asia"
"6126",1988,"KWT",NA,"Asia"
"6127",1988,"LAO",2245482337.1563,"Asia"
"6128",1988,"LBN",13621168700.8854,"Asia"
"6129",1988,"LBR",NA,"Africa"
"6130",1988,"LBY",NA,"Africa"
"6131",1988,"LCA",970892227.968406,"Americas"
"6132",1988,"LIE",NA,"Europe"
"6133",1988,"LKA",19956233028.738,"Asia"
"6134",1988,"LSO",861149140.52287,"Africa"
"6135",1988,"LTU",NA,"Europe"
"6136",1988,"LUX",21793899729.2614,"Europe"
"6137",1988,"LVA",NA,"Europe"
"6138",1988,"MAC",9265255010.33435,"Asia"
"6139",1988,"MAF",NA,"Americas"
"6140",1988,"MAR",36234507800.2274,"Africa"
"6141",1988,"MCO",3005823732.44116,"Europe"
"6142",1988,"MDA",NA,"Europe"
"6143",1988,"MDG",6048934383.15067,"Africa"
"6144",1988,"MDV",NA,"Asia"
"6145",1988,"MEX",571972511758.02,"Americas"
"6146",1988,"MHL",137971035.302767,"Oceania"
"6147",1988,"MKD",NA,"Europe"
"6148",1988,"MLI",4133896369.7236,"Africa"
"6149",1988,"MLT",3103013314.10185,"Europe"
"6150",1988,"MMR",7709784448.157,"Asia"
"6151",1988,"MNE",NA,"Europe"
"6152",1988,"MNG",3794249333.50772,"Asia"
"6153",1988,"MNP",NA,"Oceania"
"6154",1988,"MOZ",2658558082.68727,"Africa"
"6155",1988,"MRT",2726647443.88368,"Africa"
"6156",1988,"MUS",3515980169.36965,"Africa"
"6157",1988,"MWI",2184195952.34029,"Africa"
"6158",1988,"MYS",62773184723.2654,"Asia"
"6159",1988,"NAM",3764104127.13995,"Africa"
"6160",1988,"NCL",NA,"Oceania"
"6161",1988,"NER",3874775265.41677,"Africa"
"6162",1988,"NGA",132761705601.212,"Africa"
"6163",1988,"NIC",5344132938.74984,"Americas"
"6164",1988,"NLD",427339782991.361,"Europe"
"6165",1988,"NOR",204850304846.543,"Europe"
"6166",1988,"NPL",7577332853.98686,"Asia"
"6167",1988,"NRU",NA,"Oceania"
"6168",1988,"NZL",87658713018.0094,"Oceania"
"6169",1988,"OMN",22928383706.4594,"Asia"
"6170",1988,"PAK",90783898907.1564,"Asia"
"6171",1988,"PAN",11573393355.5852,"Americas"
"6172",1988,"PER",71524042000.7667,"Americas"
"6173",1988,"PHL",97854853030.1338,"Asia"
"6174",1988,"PLW",NA,"Oceania"
"6175",1988,"PNG",7711841287.65209,"Oceania"
"6176",1988,"POL",NA,"Europe"
"6177",1988,"PRI",65364676285.4881,"Americas"
"6178",1988,"PRK",NA,"Asia"
"6179",1988,"PRT",131428485759.504,"Europe"
"6180",1988,"PRY",14714864732.232,"Americas"
"6181",1988,"PSE",NA,"Asia"
"6182",1988,"PYF",NA,"Oceania"
"6183",1988,"QAT",NA,"Asia"
"6184",1988,"ROU",NA,"Europe"
"6185",1988,"RUS",NA,"Europe"
"6186",1988,"RWA",2781974524.53133,"Africa"
"6187",1988,"SAU",247208020460.767,"Asia"
"6188",1988,"SDN",21257162664.3304,"Africa"
"6189",1988,"SEN",7412287138.20285,"Africa"
"6190",1988,"SGP",58576302007.5647,"Asia"
"6191",1988,"SLB",583726829.429623,"Oceania"
"6192",1988,"SLE",2297625447.37702,"Africa"
"6193",1988,"SLV",11979995158.8502,"Americas"
"6194",1988,"SMR",NA,"Europe"
"6195",1988,"SOM",NA,"Africa"
"6196",1988,"SRB",NA,"Europe"
"6197",1988,"SSD",NA,"Africa"
"6198",1988,"STP",NA,"Africa"
"6199",1988,"SUR",2683972736.59787,"Americas"
